,post,number_of_likes,number_of_comments,caption_hashtags,date,caption,caption_length,comments
"Raising their daughters,",<Post CaTIbGkr-o4>,4989,42,[],23/02/22,"Raising their daughters, Cyenna and Etta, in the spirit of letting them be has come with some scrapes and bruises, but Chelsea and Aaron Murphy believe it’s the best way for the girls to build a relationship with the outdoors and confidence in their abilities.⁠
⁠
We’re thrilled to launch @patagoniakids, a space where kids can be kids. Where they can be bold, confident, courageous, and free. Head to @patagoniakids for stories of families exploring wild places, taking risks, and sharing in the experience of growth, joy, and love for our planet.⁠",549,"[{'text': 'Eat mud drink from the tap! 💪', 'length': 29}, {'text': 'Love this and @she_colorsnature 😍', 'length': 33}, {'text': '🦋🦋🦋🦋', 'length': 4}, {'text': '😍 inspiring', 'length': 11}, {'text': 'shoutout to my momma for raising me the same way - it’s made me who i am today!\n\nall you parents out there keep it up:) your kids will love you for it some day', 'length': 159}, {'text': 'Are you going to program the kids just like you program your employees? The brain washing you have been doing is toxic and will create imbalance and instability. Patagonia is a Shill!', 'length': 183}, {'text': 'Nice shoes 😉', 'length': 12}, {'text': 'Stop branding my childhood! Thank you ❤️', 'length': 40}, {'text': '👏 Yay @she_colorsnature ❤️', 'length': 26}, {'text': '@kgmcquiston', 'length': 12}, {'text': '🙌🙌🙌🙌🙌🙌', 'length': 6}, {'text': 'You added an unnecessary’so’ to that sentence!', 'length': 46}, {'text': 'Ouuuu $43.89 toddler t-shirts 🔥🔥🔥', 'length': 33}, {'text': '@she_colorsnature great video 😃', 'length': 31}, {'text': 'We love the outdoors! Nature school for the win!!!', 'length': 50}, {'text': '@xyyolaaadventuresxx', 'length': 20}, {'text': '楽しそう😍😍😍', 'length': 7}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'Yay!!! It’s us!!🔥🔥 @wondercamp.co @jusinfocus @seattlesrandi @erinjoynash', 'length': 73}, {'text': 'Awesomeness! 🖤💛💚', 'length': 16}, {'text': '🙏🏾🙏🏾🙏🏾🙏🏾', 'length': 8}, {'text': '@rooman 🌲', 'length': 9}, {'text': '♥️♥️♥️♥️♥️♥️', 'length': 12}, {'text': 'Love everything about this video', 'length': 32}, {'text': '❤️😍', 'length': 3}, {'text': 'Way to go @she_colorsnature 👩🏾\u200d🤝\u200d👩🏿', 'length': 35}, {'text': '👏', 'length': 1}, {'text': 'Awesome 🙌🙌', 'length': 10}, {'text': '$70 for a kids jacket? Patagonia went to only be for white kids to be only for rich kids 👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼', 'length': 101}, {'text': 'به این میگن زندگی😍', 'length': 18}, {'text': 'My favorite thing!!', 'length': 19}, {'text': '❤️', 'length': 2}, {'text': '@patagonia Please stop exposing our kids to toxic chemicals. PFAS doesn’t belong in outdoor apparel 😢', 'length': 101}, {'text': '👏❤️🙌', 'length': 4}, {'text': '@she_colorsnature 👏👏👏', 'length': 21}]"
Up to 40%,<Post CaSnuzAN6JH>,8139,35,[],22/02/22,"Up to 40% off online and in stores. Our winter sale on past-season products is here, and with it comes brighter days ahead. If you find something you need, we’ll stand behind it, as always, with our Ironclad Guarantee. Now — March 8, 2022.",239,"[{'text': 'My sizes are pretty much gone. 😢', 'length': 32}, {'text': '@jenny_naa', 'length': 10}, {'text': '@liam_longsworth', 'length': 16}, {'text': '@brian_okita sale!!', 'length': 19}, {'text': 'Snow snow snow!! Yes it’s time!!', 'length': 32}, {'text': '@combat_franpa', 'length': 14}, {'text': 'Micro puff in the mail!', 'length': 23}, {'text': '🦋🦋🦋🦋', 'length': 4}, {'text': 'Are you restocking sizes?', 'length': 25}, {'text': 'Hey @patagonia check dm !', 'length': 25}, {'text': 'ななんと40%オフ？？？？？👏👏👏', 'length': 17}, {'text': '@powder4all schon wieder n 40ger 😂', 'length': 34}, {'text': 'Hij kan heel goed klimmen !! Fantastisch !! 👏👏👏👏🔥🔥❤️😍', 'length': 53}, {'text': '❤️ #Patagonia', 'length': 13}, {'text': '@joanna.caron go', 'length': 16}, {'text': 'Fire🔥🔥', 'length': 6}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'When the nanopuff jackets is in Discount??', 'length': 42}, {'text': 'finally', 'length': 7}, {'text': 'This little video is 🔥', 'length': 22}, {'text': 'Rock paper scissors @janejackson22', 'length': 34}, {'text': '❤️No War❤️', 'length': 10}, {'text': 'セーーールだぁ👏😍👏', 'length': 10}, {'text': 'Can I return something I buy from the sale?', 'length': 43}, {'text': 'What about the plastic shedding from your fleece? It’s horrific!!', 'length': 65}]"
Martin Johnson attempts,<Post CaIMhtFlklp>,4103,14,[],18/02/22,"Martin Johnson attempts to set a new fastest known time on the 184-mile Thames Path—running from the Thames Barrier in London to the source of the river in the Cotswolds. What starts as a grueling and ambitious record-breaking attempt turns into a journey of discovery. He learns both about himself and the entangled history between Black people and the river. Martin hopes his run will encourage more diversity in the sport of trail running and inspire others to get out beyond the city and run.​⁠
​⁠
Episode 3 of the Run To series launches on YouTube on February 23rd at 10am PST / 1pm EST / 6pm GMT. @insearchofmj and the cast and crew will be answering questions in the YouTube chat.⁠​",689,"[{'text': 'Gorgeous 😍I’ll join you 😍🙌👅', 'length': 27}, {'text': '🙌🙌🙌🙌🙌 yes!! @insearchofmj @mattkaymk @b__bot @roosvdweerd @monikamcclure', 'length': 72}, {'text': 'Hey, @patagonia are you pushing 🅿️', 'length': 34}, {'text': 'Extraordinary very much look forward to watching this thank you 🙌', 'length': 65}, {'text': 'Love this!', 'length': 10}, {'text': '🙌', 'length': 1}, {'text': '👏', 'length': 1}, {'text': '🔥🙌😍', 'length': 3}, {'text': 'Hi, are your mens Isthmus Parka coats vegan? Thanks in advance 🙏', 'length': 64}, {'text': 'I am unfollowing Patagonia and refusing to continue to buy your products.  Making everything about race, supports the continued division of all people.', 'length': 151}, {'text': 'Anyone else remember when this company was authentic? Now you’re just like everyone else. A scam, you use your excuse of activism and “saving the planet” to bring in customers and make more sales, not to mention the brainwashing, manipulation, and segregation your poor employees are going through… patagonia is not the company it used to be, you’re sellouts. Everything you actually stood for in the past is gone. Everyone in the past believed your deceptions but the truth is getting out, less and less people believe in you and what you stand for. From seeing child sized barefoot footprints on boxes all the way to the raciest clothing designs that the company still to this day produces (but has there Reno Dc warehouse folk throw away) to paying your employees for voting and protesting for a specific political side… the “integrity” that they stand for is out the door. Your clothing is made by the same slaves hands of that from walmart… you’re liars and should be ashamed to say you’re here to “save the planet”', 'length': 1020}, {'text': 'Patronizing.', 'length': 12}]"
"In 2007, Sandra",<Post CaGEg5VvZO8>,6489,59,[],17/02/22,"In 2007, Sandra Steinbrecher won a ""Capture a Patagoniac"" photo contest. The Patagoniac: her 16-year-old son riding away on his bicycle. The prize: a trip to Vietnam and Cambodia for she and her husband, who'd recently received a devastating diagnosis. Not knowing how long he had, they went anyway, and so began a body of work that led to the Smithsonian Institution’s National Portrait Gallery. ⁠
⁠
Read the story through the link in bio.⁠
Photo: Sandra Steinbrecher / @sandysteinbrecherphotography",500,"[{'text': 'Chicago', 'length': 7}, {'text': '🙏🙏🙏', 'length': 3}, {'text': '滑走してるやん😍😍😍', 'length': 10}, {'text': 'Hypocrites', 'length': 10}, {'text': 'Remarkable story, beautifully written.', 'length': 38}, {'text': 'Love it🔥', 'length': 8}, {'text': 'ChIrAQ, elston and division', 'length': 27}, {'text': 'Beautiful story and photos @sandysteinbrecherphotography! Love seeing @patagonia lift up the work of Chicago artists and activists. 👏🏼👏🏼', 'length': 136}, {'text': '@sandysteinbrecherphotography  Beautiful story and nice to see the beautiful person behind the camera featured!', 'length': 111}, {'text': '❤️❤️', 'length': 4}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'Love this story and the picture ❤️', 'length': 34}, {'text': 'What a beautiful story!', 'length': 23}, {'text': 'Incredible!', 'length': 11}, {'text': '❤️', 'length': 2}, {'text': '❤️', 'length': 2}, {'text': 'Love this so much!', 'length': 18}, {'text': 'Every patagoniac can relate to that guy. Brilliant photo.', 'length': 57}, {'text': 'Beautiful 👏', 'length': 11}, {'text': '♥️ what a great shot!', 'length': 21}, {'text': '@jawbreakerband', 'length': 15}, {'text': 'Thanks for featuring my story today @patagonia and highlighting young activists.', 'length': 80}, {'text': 'Hey @patagoniachicago !', 'length': 23}, {'text': 'Incredible!', 'length': 11}, {'text': '@pointingdanny', 'length': 14}, {'text': 'So proud of my friend Sandy for sharing her moving story and gorgeous photography!', 'length': 82}, {'text': 'So wonderful that your story and photos are reaching so many, Sandy. Love to you!❤️', 'length': 83}, {'text': 'Seems authentic. 📸', 'length': 18}, {'text': '👏Chicago', 'length': 8}, {'text': 'Extraordinary 🙌o', 'length': 16}, {'text': 'Just a very usual photo', 'length': 23}]"
Shawn Hayes (@shawnhayesfalconry),<Post CaDSbSFP4zY>,9454,52,[],16/02/22,"Shawn Hayes (@shawnhayesfalconry) leads a life of devotion. For him, falconry is more than a deep partnership with raptors: it’s his life’s work. As an American falconry ambassador, he’s carved a space for himself where people of color haven’t always been welcome. It's taken him across the globe, into strongholds of tradition and conservation. This film is about more than what humans can train birds to do—it’s about what those birds can teach us about living in partnership with wild creatures and wild places.

Watch the film through the link in bio.

Film by: Brett Marty (@brettmarty) & Josh Izenberg (@onlyhumanfilm) from Speculative Films (@speculativefilms)

Photo: @ken_etzel",686,"[{'text': '@jward326', 'length': 9}, {'text': '🔥', 'length': 1}, {'text': 'Beautiful.', 'length': 10}, {'text': 'Amazing story and the video was 🔥', 'length': 33}, {'text': 'This was awesome!', 'length': 17}, {'text': 'Loved it! Such a good watch! 🔥', 'length': 30}, {'text': 'Loved it!', 'length': 9}, {'text': '🔥', 'length': 1}, {'text': 'Interesting story highlighting an aspect of a human experience.', 'length': 63}, {'text': '@adrianne_hillman_', 'length': 18}, {'text': 'I look forward to watching ...🎥', 'length': 31}, {'text': '@bruce.ski2', 'length': 11}, {'text': 'Really neat to watch them do their thing.', 'length': 41}, {'text': 'I traded $500 with @eelenacameron_ and I got back $6,100 in five working days, this woman has changed many life’s including mine @eelenacameron_', 'length': 144}, {'text': '@ester.belfiore', 'length': 15}, {'text': '❤️ on', 'length': 5}, {'text': 'woot woot film was rad and beautiful photos too !', 'length': 49}, {'text': '@nantucket.fishmonger dope!', 'length': 27}, {'text': '😍😍😍😍😍😍🙌', 'length': 7}, {'text': 'A few days ago I saw it and I thought it was a very beautiful documentary piece. I hope that you continue to create and produce these types of films and that you give voice to those valuable stories. 👏🙌👏', 'length': 203}, {'text': 'Rest in Peace Rikki Shackelford.  Another friend of the raptors.', 'length': 64}, {'text': 'Oh yeah. I want to try.', 'length': 23}, {'text': '@carm_n', 'length': 7}, {'text': 'Gorgeous film and story', 'length': 23}, {'text': 'Amazing !👏👏🔥🔥🔥😍', 'length': 15}, {'text': 'Bonjour, il porte quelle veste ?', 'length': 32}, {'text': '...e i vegani, muti!!', 'length': 21}, {'text': 'Nice brand #nice concept#nice story 😍😍😍', 'length': 39}, {'text': 'Amazing 😍😍😍', 'length': 11}, {'text': '😍😍😍', 'length': 3}, {'text': 'Thank you for making this amazing films 🎥', 'length': 41}, {'text': 'look forward to checking this out! 👌', 'length': 36}, {'text': 'Was listening to his interview on NPR the other day. Great dude. I need to watch the doc.', 'length': 89}, {'text': 'Wow! Can’t wait to check this out', 'length': 33}, {'text': '🙌', 'length': 1}, {'text': '@ken_etzel thanks for creating these amazing images. ✨ congratulations to everyone who worked on this film 🔥 to share Shawn’s story.', 'length': 132}, {'text': '鷹の迫力🔥🔥🔥', 'length': 7}, {'text': '💯', 'length': 1}, {'text': '👏👏👏🙌', 'length': 4}, {'text': 'Very inspiring 🙌👏👏', 'length': 18}, {'text': 'Yessssss!!!!!🏴🏴🏴', 'length': 16}, {'text': '😍🔥🔥🔥', 'length': 4}, {'text': 'I loved this film ❤️❤️❤️', 'length': 24}, {'text': 'Beautiful story ❤️', 'length': 18}]"
For falconer Shawn,<Post CZxV_atLT30>,4464,26,[],09/02/22,"For falconer Shawn Hayes (@shawnhayesfalconry), the ancient practice of falconry is more than a deep connection with raptors. It’s his life’s work. His partnership with wild predators has taken him across the globe, seeking sanctuary in one of nature’s great wonders—a falcon in flight. ⁠
⁠
Watch the film through the link in bio. ⁠
⁠
Film by: Brett Marty (@brettmarty) & Josh Izenberg (@onlyhumanfilm) from Speculative Films (@speculativefilms).",446,"[{'text': 'How beautiful/ Que lindo! ❤️', 'length': 28}, {'text': 'Thank you...looks fascinating. Evening from Strasbourg', 'length': 54}, {'text': 'This is gorgeous- thank you! Looking forward to watching 🦅', 'length': 58}, {'text': 'I love this', 'length': 11}, {'text': 'This is amazing! We sent you a direct message did you get it? Please let me know thank you 😊', 'length': 92}, {'text': 'Go Mordecai!!', 'length': 13}, {'text': 'love this❤️', 'length': 11}, {'text': '@chriscrookstattoo', 'length': 18}, {'text': '#freeuyghur', 'length': 11}, {'text': '🔥🔥🔥', 'length': 3}, {'text': 'Respect patagonia, because take a action for nature, wildlife, stop the poaching, i have 3 cap hats patagonia original', 'length': 118}, {'text': 'Great film! Well done. Nice to see Yvon and also learn about falconry and it’s role in conservation 🙌', 'length': 101}, {'text': '@onethirdattitude', 'length': 17}, {'text': '💎💎💎💎💎', 'length': 5}, {'text': '😍🔥', 'length': 2}, {'text': '❤️❤️❤️', 'length': 6}, {'text': '@christopher_hawkington 🙌', 'length': 25}, {'text': '@lewis.bruten', 'length': 13}, {'text': '♥️♥️♥️♥️♥️', 'length': 10}, {'text': 'Worst website in the industry. Completely sucks', 'length': 47}, {'text': 'INCREDIBLE film!!! 👏👏👏👏', 'length': 23}, {'text': '😍😍😍😍😍😍', 'length': 6}, {'text': '😮🙌', 'length': 2}]"
"""It’s somewhere around",<Post CZvDdQKvNt1>,6125,23,[],08/02/22,"""It’s somewhere around midnight in late October, on the outskirts of Boulder, Colorado. Half a dozen people are 26 hours into a 100-mile run that few people have ever heard of, and they’re not even close to the finish. It’s freezing and dark. The world seems to exist in the small circle of a bouncing headlamp beam ... Sleep comes in improbable places, like on the rocky flanks of an 8,000-foot peak. There’s almost no reason for them to really be out here at all, but they are."" ⁠
⁠
Read ""Club Run"" by Anna Callaghan (@annacalla) on The Cleanest Line.⁠
Photos: Brendan Davis / @brendanpdavis",593,"[{'text': 'You are here to be you, not to live someone else’s life 😍🌸 🙌🙈', 'length': 61}, {'text': 'Reminds me of a 24 hour ""backyard"" adventure race I ran in 2005 or so.  12:00 pm start at Boulder Resevour, then up to Brainard Lake, check point on Mt Audubon then down to Nederland. Paddle, run, bike, collapse. The good old days.', 'length': 231}, {'text': 'Seemed like a good idea at the time.', 'length': 36}, {'text': 'Seemed like a good idea at the time.', 'length': 36}, {'text': 'One life, one planet. Preserve and enjoy with zeal 💚', 'length': 52}, {'text': '🤘🏼🤘🏼 @annacalla', 'length': 15}, {'text': '@seanyp_89  look at you man!', 'length': 28}, {'text': ""Patagonia, you may want to look into your shipping issues to Canada. 3 day shipping is now 8 day's and counting. My friend in another city is 10 day's and counting."", 'length': 164}, {'text': 'Amazing coats high quality ❤️', 'length': 29}, {'text': '@primal_movements @red_pill.rick @goatamovement @goata_loco oh no, now I’m seeing woata every where and I can’t get it out of my mind 😂', 'length': 135}, {'text': 'どこへでもいけそう🔥🔥🔥', 'length': 12}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'community ❤️\u200d🔥', 'length': 14}, {'text': '@blue_pigment_podcast', 'length': 21}, {'text': '🤔 More PFAS ??', 'length': 14}, {'text': 'Wouldn’t surprise me if patagonia was now owned by Amazon. They sell way over priced food at Whole Foods now too which is owned by Amazon. I feel like the company needs to unionize and get back to its roots. They try to say everything they have done in the last couple of years is normal and following safety protocols. Is segregating your warehouse workers a safety protocol? Is brainwashing them and making them all scared through other fear tactics a safety protocol? Is pushing beliefs and political views on them a safety protocol? Patagonia is soon going to be exposed 😊 for the truth always reveals itself. For all of your customers who do not see through your lies and deception, the slavery you involve yourselves in with clothing and food manufacturing… I pray that they wake up. Light always wins, love always wins!', 'length': 826}]"
"Our ""Clothes Quarters""",<Post CZr-siEPym7>,3921,24,[],07/02/22,"Our ""Clothes Quarters"" series takes you inside folks’ closets to see how smaller spaces help them consume less. For photographer François Lebeau (@francoislebeau), the pandemic presented an opportunity to find new ways to connect with subjects. Unable to share physical space with them, Lebeau turned to the preferred technological modus operandi of the moment: FaceTime.",371,"[{'text': 'You are here to be you, not to live someone else’s life 👅😸 💜🙈', 'length': 61}, {'text': 'Hand made and ethical for us 👋 ❤️', 'length': 33}, {'text': 'Is there any repair hub in Poland?', 'length': 34}, {'text': ""I'd love to see this.  Is there a link?"", 'length': 39}, {'text': 'Yeahhh @francoislebeau !', 'length': 24}, {'text': 'I just got my torrentshell in the mail but you still haven’t billed me. Is it free?', 'length': 83}, {'text': 'wonderful🔥🔥🔥🔥', 'length': 13}, {'text': 'Patagonia - providing clothes on our bodies and age to the planet 💚', 'length': 67}, {'text': 'You guys are great. Thanks for continuing to open eyes & raise awareness. 🌍 ♻️ #lessismore', 'length': 90}, {'text': 'is the 3l torrentshell good for running in rain?', 'length': 48}, {'text': 'Idea:\nHelp children in pre school to learn this and to coop with the attacks of the clothing industry.', 'length': 102}, {'text': ""She probably looks great in everything whereas I have days like yeah that ONE dress isn't gonna work, I need options. It also looks like she lives somewhere it's warm all year. One of everything simply isn't practical if you have four different seasons."", 'length': 253}, {'text': '💧 Màyim means Water\n🌿 Water is Life\n🐠 Save Our Oceans\n🌍 Protect Our Planet\n❌ Lets End Single Use Plastic', 'length': 104}, {'text': '👏', 'length': 1}, {'text': '💙💙💙', 'length': 3}, {'text': '🙌', 'length': 1}, {'text': '@francoislebeau thanks for this fine work in unique times!', 'length': 58}]"
loading... Photo: @ryancreary,<Post CZkO4rElR5L>,12493,29,[],04/02/22,"loading... 
Photo: @ryancreary",30,"[{'text': '😍😍😍😍', 'length': 4}, {'text': 'Could i please get a sticker @patagonia', 'length': 39}, {'text': '👌', 'length': 1}, {'text': '❤️', 'length': 2}, {'text': 'Looks like happy to me!!', 'length': 24}, {'text': '🙌', 'length': 1}, {'text': '🔥🔥🔥🔥❤️❤️❤️❤️', 'length': 12}, {'text': 'Love a dawny 😍', 'length': 14}, {'text': '#freeuyghur', 'length': 11}]"
Falconer Shawn Hayes,<Post CZhqt2Jo-T0>,5395,62,[],03/02/22,"Falconer Shawn Hayes (@shawnhayesfalconry) leads a life of devotion—to both his falcons and to the mountains and prairies beneath their wings. For Shawn, the ancient practice of falconry is more than a deep partnership with raptors: it’s become his life’s work. Through his skill and finesse with these birds of prey he’s carved a space for himself in a culture where people of color haven’t always been welcome. Shawn’s role as an American falconry ambassador has taken him to the far reaches of the globe, through strongholds of tradition and conservation. This film is about more than what humans can train birds to do—it’s about what those birds can teach us about living in partnership with wild creatures and wild places. 
 
Film by: Brett Marty (@brettmarty) & Josh Izenberg (@onlyhumanfilm) from Speculative Films (@speculativefilms)
 
Visit the link in bio and find info on how to host a screening.",907,"[{'text': 'Go wild for a while 😈💫😮🌸', 'length': 24}, {'text': 'Go wild for a while 😈💫😮🌸', 'length': 24}, {'text': 'COMMITMENT 🔥', 'length': 12}, {'text': '@joy_elaine1', 'length': 12}, {'text': '@chef_cor_i_g', 'length': 13}, {'text': 'This looks amazing', 'length': 18}, {'text': '👏🏿👏🏾 so cool!!', 'length': 14}, {'text': 'Falconry + Patagonia is not a collaboration I was expecting to see, but it’s perfect! Lovely film with amazing scenery and a great subject; I might be biased though!', 'length': 165}, {'text': '@thorretzlaff', 'length': 13}, {'text': '@kevbot227', 'length': 10}, {'text': '@sevinkettlemyre', 'length': 16}, {'text': 'My dream!!! This is so awesome, thank you for sharing and highlighting BIPOCs!!!!', 'length': 81}, {'text': 'I believe his photo is featured in your soho store', 'length': 50}, {'text': '👏👏👏', 'length': 3}, {'text': 'wonderful🔥🔥🔥🔥', 'length': 13}, {'text': '@ericbissell !!', 'length': 15}, {'text': 'Amazing! 😍', 'length': 10}, {'text': '@laurieclarkcarlson  beautiful video for you to show Dad.', 'length': 57}, {'text': 'Can we get some gear with hawks on it??', 'length': 39}, {'text': '🙌', 'length': 1}, {'text': '🔥🔥👏', 'length': 3}, {'text': 'Next level.', 'length': 11}, {'text': 'Pura vida', 'length': 9}, {'text': '🙌🔥😍', 'length': 3}, {'text': '😕', 'length': 1}, {'text': 'Well, now I want to become a falconer… how does one procure a raptor nowadays? Will I have to make a pilgrimage to the Mongolian steppe?', 'length': 136}, {'text': '😄', 'length': 1}, {'text': '😞', 'length': 1}, {'text': 'This looks fricken awesome! What a great concept!', 'length': 49}, {'text': '👏👏👏 Great video and even better story!', 'length': 38}, {'text': 'Gorgeous', 'length': 8}, {'text': '😀', 'length': 1}, {'text': '❤️', 'length': 2}, {'text': 'Am amazing person! 👏👏👏👏', 'length': 23}, {'text': ""Devotion is not chained.  Honestly, Patagonia, I'm hugely disappointed in this."", 'length': 79}, {'text': 'Fascinating - I have enormous respect for falconers', 'length': 51}, {'text': 'Any teacher that tells you you can’t, shouldn’t be', 'length': 50}, {'text': 'Just watched this. So moved. I cried. So beautiful. These are the stories I want to see in the news.', 'length': 100}, {'text': '@artfalcon.falcoaria 👆', 'length': 22}, {'text': '👏🔥', 'length': 2}]"
No wetsuit required.,<Post CZcsuwFstJv>,9804,55,[],01/02/22,"No wetsuit required. Christina Legutki (@stoney_legutki) takes a shot at a surf snook. 
Photo: @oliverrogers",108,"[{'text': 'First? 🔥', 'length': 8}, {'text': '🔥🔥🔥', 'length': 3}, {'text': 'Is it me or that rod bent to da back?', 'length': 37}, {'text': 'Nice nothin beats surf fishin 🔥🔥🔥', 'length': 33}, {'text': 'We’re down under Australia 🇦🇺', 'length': 29}, {'text': '❤️🙌', 'length': 3}, {'text': 'Thanks, guys 🤙🏼', 'length': 15}, {'text': 'Soooo sick @oliverrogers', 'length': 24}, {'text': '👏🏻', 'length': 2}, {'text': 'Badass!', 'length': 7}, {'text': 'Why is fishing a cool thing for you guys? Enjoying the suffering of another creature and call it fun? Not sure about that @patagonia … why not try that hook on your own cheeks and see how sportive that feels? Go ahead 🙌', 'length': 219}, {'text': '🔥🔥🔥', 'length': 3}, {'text': '@kanyaw.wshyar  check dm plz', 'length': 28}, {'text': '🔥', 'length': 1}, {'text': '☹️', 'length': 2}, {'text': '🤪', 'length': 1}, {'text': '😟', 'length': 1}, {'text': 'No we don’t rock no patagonia', 'length': 29}, {'text': 'I love this brand so much.', 'length': 26}, {'text': '😆', 'length': 1}, {'text': '😍', 'length': 1}, {'text': '@patagonia sent you a dm', 'length': 24}, {'text': 'おおおーーー！ワンダホー😍😍😍', 'length': 15}, {'text': 'хороший', 'length': 7}, {'text': 'Awesome shot', 'length': 12}, {'text': 'Sustainable foam roller drink bottle for the journey? Oh yea.', 'length': 61}, {'text': 'With the sunglasses with yglasses, thx for the collaboration', 'length': 60}]"
In his latest,<Post CZPzZxUPL9Z>,20535,52,[],27/01/22,"In his latest memoir, Doug Peacock, iconoclast and best-selling author, observes that his solitary walks—months spent completely alone in America's remotest regions—made him a lifelong protector of the wilderness and its many awe-inspiring inhabitants. Recounting his adventures in wild places and his dedication to saving them, Doug asks what many consider in their twilight years: Was it worth it?⁠
⁠
Read the excerpt from @patagoniabooks through the link in bio. ⁠
Photos: courtesy of Peacock Family Collection",513,"[{'text': 'For the Wild!  Hayduke Lives!', 'length': 29}, {'text': 'What a beautiful throwback ❤️', 'length': 29}, {'text': '😀', 'length': 1}, {'text': 'Hayduke Lives!', 'length': 14}, {'text': '😎🤟🌎', 'length': 3}, {'text': '🔥 He’s the best and so is his other book Grizzly Years!!!!', 'length': 58}, {'text': '👏', 'length': 1}, {'text': 'You’re the man and an inspiration Doug', 'length': 38}, {'text': 'A great man and a personal hero.', 'length': 32}, {'text': '❤️', 'length': 2}, {'text': '😍😍😍', 'length': 3}, {'text': 'As a kid I read Colin Fletcher’s books which were also so powerful and timeless.', 'length': 80}, {'text': '😢quality of Patagonia is terrible', 'length': 33}, {'text': 'I’m hoping to see the spring line out soon😍#patagonia', 'length': 53}, {'text': 'Bravissimo \nChingonisimo!', 'length': 25}, {'text': '❤️', 'length': 2}, {'text': ""I feel the same about the wilderness We must protect these wild beautiful animal's! They are a magical miracle! Thanks Doug!!"", 'length': 125}, {'text': 'Amazing pictures 👏😍', 'length': 19}, {'text': 'It is nothing but worth it. I was raised until the end of high school in forests without neighbors, without settlements. To live a life seeing your own habitats, all over the planet, destroyed or broken into small dying pieces, –what more needs convincing?', 'length': 256}, {'text': '🤍', 'length': 1}, {'text': 'I read Grizzly Years in college and it changed me. Doug has been a force over the years and his work has inspired and changed many lives for the better.', 'length': 152}, {'text': 'I call it soul-o-tude. Solo adventures are my favorite 😍', 'length': 56}, {'text': 'Doug Peacock, a pioneer 💯🙏', 'length': 26}, {'text': '❤️', 'length': 2}, {'text': 'I would love to read it. I love the brand, so thankful.', 'length': 55}, {'text': 'External frames all day baby!', 'length': 29}, {'text': 'I was just in Big Bear California and it was covered in trash. People were making mixed drinks and leaving 2 liter soda bottles and solo cups just laying in the snow.. That’s how it starts and eventually you turn into Bali.', 'length': 223}, {'text': '😜', 'length': 1}, {'text': 'Grizzly Years…such a great read!\nHayduke is the man!', 'length': 52}, {'text': '😁', 'length': 1}, {'text': 'Follow @viewsandvibesapparel', 'length': 28}, {'text': '😟', 'length': 1}, {'text': 'So cool!', 'length': 8}, {'text': '😀', 'length': 1}, {'text': '😊', 'length': 1}, {'text': '😃', 'length': 1}, {'text': '😚', 'length': 1}, {'text': '😟', 'length': 1}, {'text': 'I just ordered his new book that came out last week!', 'length': 52}, {'text': 'Was he lambasted the whole way with racist names and had to turn back??? Patagonia and their stupid stories', 'length': 107}, {'text': 'Hayduke lives! 🔧', 'length': 16}, {'text': '🤪', 'length': 1}, {'text': '☹️', 'length': 2}, {'text': 'You use chemical shame on you https://www.instagram.com/p/CWD_qvdP_HW/?utm_medium=copy_link', 'length': 91}, {'text': 'Wow 🙌😍🏔', 'length': 7}, {'text': 'Wow, a white male!', 'length': 18}]"
