,post,number_of_likes,number_of_comments,caption_hashtags,date,caption,caption_length,comments
Yeti transformation....wait for,<Post CbqdvdDJdya>,360,9,[],28/03/22,"Yeti transformation....wait for it ✨⁠

Spray the inside of your yeti with All-Purpose, sprinkle a little Oxygen Boost, let it sit or soak with water and then scrub clean!

🎥 @jenn.b.blog",186,"[{'text': 'I discovered this a couple weeks ago. I don’t even have to scrub. Sits over night and rinses out shiny!:)', 'length': 105}, {'text': 'I just did that this weekend! 🙌🙌🙌', 'length': 33}, {'text': 'Wowwww', 'length': 6}, {'text': 'Amazes me every time! ❤️', 'length': 24}, {'text': 'Works like magic! Amazing!', 'length': 26}, {'text': '😳😳😳😳', 'length': 4}, {'text': 'Oh good tip!!', 'length': 13}, {'text': 'Can’t wait to try this!', 'length': 23}]"
It does take,<Post CbprSOSOZ-3>,295,3,[],28/03/22,"It does take a little planning and adjusting to get used to cooking more, but the empowerment, health and environmental benefits are well worth the effort.⁠
⁠
Here are 5 tips for healthy cooking at home!⁠
⁠
1. Meal Plan Weekly…or Monthly⁠
There are endless meal planning and grocery list apps, downloads, calendars, and systems you can try based on your organization style.⁠
⁠
2. If You Want To Be Practical, Forget Making Everything From Scratch⁠
Today, there are many wonderful organic real pre-made foods you can buy. But the details count, especially if you’re healing. Click our link in bio to find our favorite brands and things to look out for.⁠
⁠
3. Double (Or Triple) Recipes When You Can⁠
Whenever you’re cooking something that will freeze well, double the recipe, and freeze what you don’t use for another night.⁠
⁠
4. Use an InstantPot⁠
Best. New. Kitchen. Appliance. Ever! ⁠
⁠
5. Always Have A Default Meal In Your Back Pocket⁠
Stuff happens…so as you’re planning your meals, be sure to keep a quick go-to meal in your pantry or freezer.

How do you keep meals healthy at home?",1090,"[{'text': 'Instant pot🙌', 'length': 12}, {'text': 'Messaged you guys!❤️', 'length': 20}, {'text': 'Yes 🙌 great tips', 'length': 16}]"
How to make,<Post Cbn_NmBgdiH>,432,6,[],27/03/22,"How to make your sink look brand new! ⁠
⁠
1. Spray with All-Purpose⁠
2. Sprinkle Oxygen Boost⁠
3. Let sit 5-10 minutes⁠
4. Scrub ⁠
5. Rinse clean ✨",147,"[{'text': 'All purpose what? Oxygen boost … as in oxiclean?', 'length': 48}, {'text': '🤯', 'length': 1}, {'text': 'Do you ship to the UK?', 'length': 22}, {'text': '@therothster', 'length': 12}]"
Plastic vs. Hardwood,<Post CbkZrcpu8tV>,1371,39,[],26/03/22,"Plastic vs. Hardwood Cutting Boards⁠
⁠
We get a surprising number of inquiries on how to choose a quality, non-toxic cutting board and keep it clean. ⁠
⁠
And considering we all use cutting boards to prepare food every single day, this is an important issue to address when creating a healthy home.⁠
⁠
The best materials for any cutting board are either FSC-certified Solid Hardwood or Organic Bamboo.⁠
⁠
Three reasons why we avoid plastic cutting boards:⁠
1️⃣ They degrade overtime due to cutting and washing, which leaves grooves for germs and bacteria to hide out.⁠
2️⃣ Small pieces of plastic can creep into your food as the plastic is cut and degrades.⁠
3️⃣ They leach chemicals, like BPA, BFA, etc. into your food, especially if hot food is placed on the board.⁠
⁠
Fortunately, there are some wonderful companies who make this swap easy. Our favorite brands are Greener Chef, Canaryware, Treeboard, and Our Place. ⁠
⁠
HACK: Keep at least two cutting boards, one to be used exclusively for fruits and vegetables and one to be used exclusively for raw meats, fish, and seafood. We also keep a separate cutting board for onions and garlic🧄",1141,"[{'text': 'Best oil to oil them? And how often to oil?', 'length': 43}, {'text': 'I thought with wood, bacteria is more likely to seep in', 'length': 55}, {'text': 'Why a separate board for onions and garlic?', 'length': 43}, {'text': 'Is the greener chef one on amazon legit? How often does it need to be oiled? With what oil? How to clean? Dishwasher? I want to make this switch but so many questions 😬', 'length': 168}, {'text': 'Where is a good place to look for one?', 'length': 38}, {'text': 'My problem with the bamboo is that they get moldy. How do you deal with this?', 'length': 77}, {'text': 'What’s the best way to keep a wood cutting board clean?', 'length': 55}, {'text': 'Yes! We switched to organic bamboo a few years back 😁', 'length': 53}, {'text': 'Having a meat board, stinky foods board, and everything else board is life changing 🔥', 'length': 85}, {'text': 'Just make sure to keep the wood lubricated (I use olive oil) to prevent splits and cracking. I learned the hard way.', 'length': 116}, {'text': 'Thank you!  Great information and timely post!', 'length': 46}, {'text': 'Any thoughts on corian cutting boards?', 'length': 38}, {'text': 'I never would have even thought of this. Thank you for sharing!!!', 'length': 65}, {'text': 'I love my plastic cutting boards!  Will be buying some more!✨💫💁\u200d♀️😊', 'length': 67}, {'text': 'How often does a bamboo cutting board need to be oiled?', 'length': 55}, {'text': 'ya until i get a splinter in my mouth over some vegetables. ill swap anything but this lol', 'length': 90}, {'text': 'The only time I use plastic is when I’m cutting rawpoultry because I can put it in the dishwasher.  I don’t put wood boards in the dishwasher', 'length': 141}, {'text': 'Try a glass cutting board, too.', 'length': 31}, {'text': 'Locally, in Colorado Springs, @pariswooddesign makes some amazing custom wood cutting boards.', 'length': 93}, {'text': '@breaking5', 'length': 10}, {'text': '@michellebee1989 ugh I hate wooden cutting boards. Plastic or glass all the way', 'length': 79}]"
HACK: Bring back,<Post Cbh_vsVt5Sy>,284,1,[],25/03/22,"HACK: Bring back limp greens by soaking in ice water.⁠
⁠
If your greens go limp, water them! 💧⁠
⁠
Mixed greens, spinach, kale, chard, etc. can be brought back to life with a 15-30 minute soak in ice water.",205,"[{'text': 'Will definitely remember this tip ✍️', 'length': 36}]"
✨ An Incredible,<Post Cbfbpj3uHD_>,161,3,[],24/03/22,"✨ An Incredible Episode ✨⁠
⁠
At just 26 years old, Katherine (@hopeheals) overcame a stroke and brain surgery. In this episode, she talks about the true power of our minds, her long road to recovery and how hope and perspective can heal you.⁠
⁠
Listen to her story now on Spotify or Apple! Link in our stories or bio.",317,"[{'text': 'This episode was so so good! Recommending it to everyone!❤️', 'length': 59}, {'text': '@hannahsorma', 'length': 12}]"
Our one Concentrate,<Post CbdA-XRgK_6>,303,17,[],23/03/22,"Our one Concentrate can replace all of your toxic cleaning products! Not to mention it’s…

👧🏻 Safe for humans + pets 🐶⁠
⁠
✅ Fragrance-free⁠
⁠
✨ Works like magic",160,"[{'text': 'The glass cleaner is amazing on my glass shower tiles and it really does work like magic to polish my brushed nickel fixtures!', 'length': 126}, {'text': 'Do you think it would be safe to add lemon essential oil to my bathroom glass cleaner? I love branch basics so much but I also love lemon!', 'length': 138}, {'text': 'Love your products but my concentrate fell over and I didn’t realize cap to bottle has tiny hole and it leaked out all over the place under my counter. Why is there a hole in the cap of the bottle??', 'length': 198}, {'text': 'Use it every day! 😊', 'length': 19}, {'text': 'I would love to try your products', 'length': 33}, {'text': 'Can’t wait to try these!', 'length': 24}, {'text': 'How do I order individual products to try out? I want to try the laundry detergent but all I see is the starter kit or “laundry bottle.” Would the bottle be empty? 🤔', 'length': 165}, {'text': 'The concentrate can use for hand soap?', 'length': 38}, {'text': '@jalenholmes6 @theblogery', 'length': 25}, {'text': '@sherife_rexha', 'length': 14}, {'text': '@latinduclet', 'length': 12}]"
Best Pregnancy-Safe Cleaning,<Post Cba46L3pRuO>,704,20,[],22/03/22,"Best Pregnancy-Safe Cleaning Products 🎉 🎉 🎉⁠
⁠
""The Bump’s expert editorial team tested hundreds of products and services and selected the 42 honorees based on classifications such as purpose, efficacy, and aesthetics. ⁠
⁠
The award-winning products aim to help make the journey from a positive pregnancy test to a baby-in-arms as seamless as possible.""⁠
⁠
Thank you @thebump 💗💗💗",379,"[{'text': 'Can you ship to  Canada 🇨🇦?!? 🙏🏼', 'length': 32}, {'text': 'That’s awesome! Love you products', 'length': 33}, {'text': 'switched to BB during my first trimester with our first child. 🙌🏽', 'length': 65}, {'text': 'Well deserved!!!!!👏👏👏', 'length': 21}, {'text': 'Can’t wait to try your products ❤️', 'length': 34}, {'text': 'HECK YAS', 'length': 8}, {'text': '🙌🙌🙌🙌🙌🙌', 'length': 6}, {'text': '🙌❤️ Whoop whoop! Love your pregnancy safe clean products!', 'length': 57}, {'text': 'I found you guys during my first pregnancy trying to find cleaner products ❤️', 'length': 77}, {'text': ""Amazing!! We fell in love with this product years ago and it's the only cleaner we keep in the house!!"", 'length': 102}, {'text': '🙌🙌🙌🙌🙌🙌🙌', 'length': 7}, {'text': '@amandazdunigan hands down best cleaning products! Their concentrate lasts me almost a year! If you decide to use their products let me know and I’ll send you a referral code 🤍🤍 #nontoxicliving', 'length': 193}, {'text': '@ekcneal', 'length': 8}, {'text': '@kel_herrington18', 'length': 17}, {'text': '@mollaylemons', 'length': 13}, {'text': '@lharsanye20', 'length': 12}]"
"""In love. I’ll",<Post CbaAMW5uv-h>,159,3,['testimonialtuesday'],22/03/22,"""In love. I’ll never go back!! They work so well, I was pleasantly surprised as to how well! I had grease stains on a few kitchen towels and shirts and I’ve tried everything and they’re finally gone. I love cleaning with these! I love that they aren’t strong in fragrance and that I don’t have to worry about what I’m inhaling or my kid or my dog! I love all the different uses!! Seriously best stuff on the market.""⁠
⁠
#TestimonialTuesday",439,"[{'text': ""Just ordered and I'm so excited 😁"", 'length': 33}, {'text': '😍😍😍', 'length': 3}]"
Our trick for,<Post CbX8zo2JBg2>,593,29,[],21/03/22,"Our trick for removing stuck on rice off the bottom of a pot...⁠🍚
⁠
1. Sprinkle 1/2-1 scoop of Oxygen Boost⁠
2. Spray the inside with All-Purpose⁠
3. Fill with some water and soak ⁠
4. Scrub ⁠
5. Rinse clean ✨
(use a sink strainer to catch any rice that lifts)",260,"[{'text': 'This actually works!!! I wasn’t sure how to use oxy boost, these reels are super helpful', 'length': 88}, {'text': 'Use cold water! Hot water further cooks the starches and can make it more difficult :)', 'length': 86}, {'text': 'Um excuse, where does this giant oxygen boost come from and how do I get it 😂', 'length': 77}, {'text': 'Wait when did the bag of oxyboost arrive?', 'length': 41}, {'text': 'Is that a bulk bag of oxygen boost?!? Is it possible to purchase OB in bulk like that because if so I’m super interested!', 'length': 121}, {'text': 'Wow', 'length': 3}, {'text': 'This works for everything 😍', 'length': 27}, {'text': 'Ooh what brand is that rice cooker?', 'length': 35}, {'text': 'Will this be safe for dutch oven? Thanks!', 'length': 41}, {'text': 'Or just soak!!', 'length': 14}, {'text': 'Or let it dry overnight and give the pot a solid bump and all the rice falls off, then wash', 'length': 91}, {'text': 'Yes to less pan scrubbing! 🙌', 'length': 28}, {'text': 'Hang on!!!!??? Whaaaaat bull bag!!!! @branchbasics! 🙌🙌🙌🙌', 'length': 56}, {'text': '@lindseyftallent the clean company I was telling you about.', 'length': 59}]"
"""Sunday reset"" ⁠",<Post CbVHL8-Ac2U>,687,4,[],20/03/22,"""Sunday reset"" ⁠
⁠
🎥 @the.fresh.pursuit",39,"[{'text': 'Sunday resets are required in our house!', 'length': 40}, {'text': 'My girl ❤️', 'length': 10}, {'text': '🙋🏼\u200d♀️ yep that’s me today', 'length': 25}, {'text': 'Aww yes friend @the.fresh.pursuit ❤️', 'length': 36}]"
A few quick,<Post CbSYHDqMbtD>,485,9,[],19/03/22,"A few quick and easy snack ideas😍⁠

We opt for meat, nut butters & hummus that are organic and free of added sugar, inflammatory oils, preservatives or excitotoxins. See our blog for more on all of those topics as well as a longer list of snacks. 
⁠
What's your favorite healthy snack?",285,"[{'text': 'I love your products and posts overall - but I’m a bit surprised to see deli meat listed as a healthy food. From my understand, it’s considered a processed food and is packed with sodium and saturated fat. Maybe opt for fresh meat like rotisserie chicken instead?', 'length': 263}, {'text': 'Deli meat & eggs are healthy? Y’all r kidding w this post right?', 'length': 64}, {'text': 'Hi! @branchbasics Just wondering if I could use maybe the all purpose spray as a dusting solution?', 'length': 98}, {'text': 'Deli meat??? What????', 'length': 21}]"
Getting started with,<Post CbP750zgRr2>,319,27,[],18/03/22,"Getting started with Branch Basics is easy! 👇⁠
⁠
1. Get your Starter Kit (or a Trial Kit!)⁠
⁠
2. Fill the bottles with water (each bottle has different fill lines)⁠.
⁠
3. Add Concentrate to the soap line. ⁠
⁠
4. Top off with water.⁠
⁠
5. And start cleaning! ✨⁠
⁠
Do you have any questions about getting started?",311,"[{'text': 'Is the foam pump bottle  used for dish soap?', 'length': 44}, {'text': 'Will you guys ever make this in more eco friendly packaging?….', 'length': 62}, {'text': ""Greatest cleaning product.  It's a pleasure to clean and not feel I'll from toxic fumes that other products produce. Highly recommend Branchbasics."", 'length': 147}, {'text': 'LET ME TESTIFY \nLike a crazy person I went and did some spray painting on an old lamp and the cardboard I was painting on blew and hit my pants. I wasn’t happy. I immediately took them off and soaked and scrubbed them with the boast and laundry soap,  went back a few times. Scrubbed again and I would say 99% of it came out. I was amazed. Not bad for a organic cleaner! 👏👏👏bravo. Thanks for making me a believer!!!❤️', 'length': 417}, {'text': 'How do people like me with MCS (multiple chemical sensitivities) do with these products?', 'length': 88}, {'text': 'When will the dishwasher tablets be back in stock?!? I’m running low!', 'length': 69}, {'text': '😍😍😍', 'length': 3}, {'text': 'best thing i ever bought for my home!', 'length': 37}, {'text': 'I love your products!', 'length': 21}, {'text': 'Dying to try these!!! Love that they are pet and hooman frenly 😍', 'length': 64}, {'text': 'Can someone explain how each one is different when they all seem to use the same concentrate and water?? Am I missing something?', 'length': 128}, {'text': 'Can you add EOs to your products?', 'length': 33}, {'text': '@ohsodaniella this is what I was talking about ( :', 'length': 50}, {'text': '@eerh hereeee ❤️', 'length': 16}, {'text': '@abeachberry', 'length': 12}]"
Washing 🍋🍎🥦 with,<Post CbNZMxPgj_d>,1460,41,[],17/03/22,"Washing 🍋🍎🥦 with Branch Basics⁠
⁠
There are a couple of ways to wash produce with BB. ⁠
⁠
SPRAY ⁠
Simply spray the produce with All-Purpose, wait approximately 30 seconds and rinse.⁠
⁠
SOAK⁠
For a deeper clean, fill up a clean sink with water and add 1 capful of Concentrate. Add the fresh produce and let it soak for a few minutes. Pull out and rinse. Then let it air dry on dish towels. Make sure to pull the produce out of the water before you drain the sink so it is not re-contaminated by the dirt that has accumulated at the bottom.",538,"[{'text': 'I am blown away!! I LOVE branch basics even more after watching this video! I am so intrigued that I can use this on fruits and veggies too since I already use it for all my cleaning! Thank you for sharing! ❤️', 'length': 209}, {'text': 'I seriously need to give you guys a try!!', 'length': 41}, {'text': 'Does this eliminate bacteria when dumping meat (poultry, pork, beef) juice down the drain?', 'length': 90}, {'text': 'Do you guys ship to the UK? 🇬🇧', 'length': 30}, {'text': 'These cleaning videos are so satisfying!', 'length': 40}, {'text': 'I dream of having a big ol sink like that 😍', 'length': 43}, {'text': 'Ooo I’m definitely giving this a try 😍', 'length': 38}, {'text': '😍', 'length': 1}, {'text': 'Happy st Patrick day', 'length': 20}, {'text': 'I need to try this!', 'length': 19}, {'text': 'Love it 🤍', 'length': 9}, {'text': 'I was JUST wondering if I could use this to wash produce', 'length': 56}, {'text': 'How do your products handle little bits of mold? Like that get on your shower curtain/grout in the shower?', 'length': 106}, {'text': 'Sometimes I spray All Purpose but usually I hand wash (an individual fruit/veg or a handful of berries) with the foaming hand wash 🤷🏼\u200d♀️ Not sure where I got that idea I’ve been doing it forever 😂', 'length': 196}, {'text': 'Products so amazing. Only thing I have in my house. Toss the toxins !', 'length': 69}, {'text': 'Where did the fruit/veggie bags come from? They look nifty.', 'length': 59}, {'text': 'Must try the concentrate', 'length': 24}, {'text': 'Ohhh love this!', 'length': 15}, {'text': 'I had no idea you could use this on food!  Thank you for sharing!', 'length': 65}, {'text': 'Does this method prevent moldy produce?', 'length': 39}, {'text': 'That’s A FACT BTW. :)', 'length': 21}, {'text': 'What a waste of water.', 'length': 22}, {'text': 'Kitchen sinks are commonly dirtiest even OVER OUR TOILETS. 🤢. SO yuck!!!', 'length': 72}, {'text': 'LOVE @branchbasics', 'length': 18}, {'text': '@branchbasics why does the full concentrate need to soak 10 minutes, but the spray only sit for 30 seconds?', 'length': 107}, {'text': '@jdajani19', 'length': 10}]"
