,post,number_of_likes,number_of_comments,caption_hashtags,date,caption,caption_length,comments
GIVEAWAY! 🎉 Celebrate,<Post CbVHNv3OEl_>,3762,2918,"['grovecollaborative', 'giveaway', 'instagramgiveaway', 'cocokind', 'ettitude']",20/03/22,"GIVEAWAY! 🎉 Celebrate the start of spring with a plethora of sustainable goodies from @grovecollaborative, @cocokind, and @ettitudestore. One lucky winner will win:

✨ $250 worth of Grove credit for all of your home essentials
✨ A full line of skincare from @cocokind, valued at ~$250
✨ A Signature Sateen Sheet Set from @ettitudestore in the color and size of your choice 

Here's how you enter to win:

1️⃣ Follow @grovecollaborative, @cocokind, and @ettitudestore
2️⃣ Like this post
3️⃣ Tag one friend in the comments of this post 

The fine print:

Giveaway is open from 3/20 to 3/27 at 11:59 PM (PT). The total prize is valued at $750 USD. The winner will be announced in the comments of this post by @GroveCollaborative on 3/28. You must be 18 years or older to enter. Only one entry per person. Must be a resident of the contiguous United States to participate. This giveaway is not affiliated or endorsed by Instagram. 
.
.
.
.
#GroveCollaborative #Giveaway #InstagramGiveaway #CocoKind #Ettitude",1004,"[{'text': '@theguythegirlandthebear 🙌', 'length': 26}, {'text': '@_theresa_hannah_', 'length': 17}, {'text': '@beautyynglamm', 'length': 14}, {'text': '@mon_asami you’re good luck right?!', 'length': 35}, {'text': '@shamamigans', 'length': 12}, {'text': '@sam_francisco', 'length': 14}, {'text': '@beccanmartinez', 'length': 15}, {'text': '@marinagutnikphoto', 'length': 18}, {'text': '@alexdanielleferguson', 'length': 21}, {'text': '@ashiih', 'length': 7}, {'text': '@brenabeee', 'length': 10}, {'text': '@mackenzieguerra_', 'length': 17}, {'text': '@thelittlestfairy_ ✨', 'length': 20}, {'text': '@megecall 🔥🔥🔥🔥🔥', 'length': 15}, {'text': '@itsshaunaa', 'length': 11}, {'text': '@layas_mama', 'length': 11}, {'text': '@playinginwater love you', 'length': 24}, {'text': '@neeljha', 'length': 8}, {'text': '@sarahverga', 'length': 11}, {'text': '@macadacious1', 'length': 13}, {'text': '@leah_w_howard', 'length': 14}, {'text': '@mother_brenda', 'length': 14}, {'text': '@craftsyfartsy', 'length': 14}, {'text': '@rt_williams17', 'length': 14}, {'text': '@stephanieeeee_nicole', 'length': 21}, {'text': '@hollyblazer', 'length': 12}, {'text': '@mommin.onthis.chickenfarm', 'length': 26}, {'text': '@alb7144', 'length': 8}, {'text': '💗 @brenna.seines', 'length': 16}, {'text': '@sumarhart ❤️', 'length': 13}, {'text': '@thelifeofa_tree :))))', 'length': 22}, {'text': '@jayymallett', 'length': 12}, {'text': '@smileyy_bre', 'length': 12}, {'text': 'This would be amazing! 🤞🍀 @mimielsewhere', 'length': 40}, {'text': '@christinafoltz @melaniemmonks', 'length': 30}, {'text': '@rere703 🤞', 'length': 10}, {'text': '@simplyyash', 'length': 11}, {'text': '@l8totheshow 🤞🤞', 'length': 15}, {'text': '@drea_bustos this would be lovely! 😴 🧖\u200d♀️ 🌎', 'length': 43}, {'text': '@cris.mills.1 🥰🤗', 'length': 16}, {'text': '@driscolll', 'length': 10}, {'text': '@tiffbrad', 'length': 9}, {'text': '@blackplantain', 'length': 14}, {'text': 'This would be nice 😍 @ickim247', 'length': 30}, {'text': '@thatonehometowngirl', 'length': 20}, {'text': 'You know how much I love Grove Collaborative! @virginia.aadw', 'length': 60}, {'text': '@sfranco9', 'length': 9}, {'text': '@itscaseystorer', 'length': 15}, {'text': '@rachgcaswell', 'length': 13}, {'text': '@gibsongal3', 'length': 11}]"
Who else is,<Post CbPv6tQjRMF>,1056,18,"['grovecollaborative', 'cleaningtips', 'worldsleepday', 'cleaninghacks', 'healthyhabits', 'healthyhome', 'cleanhome', 'healthytips', 'sleeptips', 'bedroomgoals', 'lifehacks', 'bedroomdesign', 'bedroomdecorating']",18/03/22,"Who else is feeling the 🥱  lately? 

Many factors can affect sleep — even the organization and cleanliness of your bedroom. 

Try these five cleaning tips to get better sleep, and discover more ways to make your bedroom spic ‘n’ span by tapping the link in our bio to read our ultimate bedroom cleaning guide.
.
.
.
.
.
.
#GroveCollaborative #CleaningTips #WorldSleepDay #CleaningHacks #HealthyHabits #HealthyHome #CleanHome #HealthyTips #SleepTips #BedroomGoals #LifeHacks #BedroomDesign #BedroomDecorating",507,"[{'text': 'Love these tips! 😴', 'length': 18}, {'text': 'These are great tips! I definitely need the help 😴', 'length': 50}, {'text': 'Love these tips!! Lavender is also a good natural sleep aid. Diffusing it in the room or a little lavender oil behind the ears has worked for my family', 'length': 151}, {'text': 'Great, creative tips! We love grove!', 'length': 36}, {'text': 'Got rid of TV...disconnected Dish 4 days ago and sleeping better already💤💤💤', 'length': 75}, {'text': 'Need! 🙌', 'length': 7}, {'text': '👏👏👏', 'length': 3}, {'text': 'How do you recommend cleaning down feather pillows', 'length': 50}, {'text': 'Ya💜💜💜💜', 'length': 6}, {'text': '🙋😴', 'length': 2}, {'text': '💯', 'length': 1}]"
"According to @epagov,",<Post CbN4xNVAx72>,9592,93,"['peachnotplastic', 'selfcare', 'plasticfree', 'haircareroutine', 'shampoobar', 'conditionerbar', 'spring', 'firstdayofspring', 'babyducks', 'grovecollaborative']",17/03/22,"According to @epagov, Americans produce over 36M tons of plastic waste per year and many of those micro-plastics end up in our waters. 

🍑 Peach hair and body care bars come in 100% plastic-free packaging. People who have switched to Peach have prevented 1.2M plastic bottles from entering the environment. 

As good for you (and our little duckling friends) as it gets. 🐥

Reel by @ducks_in_space_ in collaboration with @peachnotplastic.
.
.
.
.
.
#PeachNotPlastic #SelfCare #PlasticFree #HairCareRoutine #ShampooBar #ConditionerBar #Spring #FirstDayofSpring #BabyDucks #GroveCollaborative",590,"[{'text': 'Too cute!', 'length': 9}, {'text': 'Wow! Gosh, what a tragic thing that most people probably don’t even realize how much it hurts to buy a case of bottled water instead of using a reusable tumbler or something similar! These little ducks are too cute to@be swimming in plastic waste! 😔 ❤️', 'length': 252}, {'text': 'So darling', 'length': 10}, {'text': 'This is adorable!', 'length': 17}, {'text': 'Awwww cuties!!', 'length': 14}, {'text': 'How adorable!!', 'length': 14}, {'text': 'Oh em geeee the cuteness and of course peach 🙌', 'length': 46}, {'text': 'Oh my goodness, this is the cutest thing!', 'length': 41}, {'text': 'HOW can something be so cute 😂', 'length': 30}, {'text': 'Love this content!', 'length': 18}, {'text': 'So so adorable!!', 'length': 16}, {'text': 'Ahhh so adorable can’t wait to have ducks 😍😍😍', 'length': 45}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'Great job - this looks awesome! 🙌💚', 'length': 34}, {'text': 'So cute 😍', 'length': 9}, {'text': 'Awww', 'length': 4}, {'text': 'Soooo sweet! 🥺🥺🥺', 'length': 16}, {'text': 'Omg how fluffin cute', 'length': 20}, {'text': 'Awe', 'length': 3}, {'text': '❤️❤️❤️❤️❤️', 'length': 10}, {'text': 'Grateful for your wonderful and plastic free products 🙌', 'length': 55}, {'text': 'The wholesome content I needed in my life 😍', 'length': 43}, {'text': '🥲🥲🥲', 'length': 3}, {'text': 'Stop it🥺😍', 'length': 9}, {'text': '@celleste.caraway', 'length': 17}, {'text': '@kristhewander!!! 🐥🐥🐥', 'length': 21}, {'text': 'Would love to try these products 😍😍RIGHT @glowycha', 'length': 50}, {'text': '@meg.menzies awww❤️', 'length': 19}, {'text': '@carteraustinn I’m getting gray a baby duck', 'length': 43}, {'text': '@mx_wil_hodgson_comedy', 'length': 22}, {'text': 'Omg duckies!!!😍😍😍😍😍', 'length': 19}, {'text': '@suz_grady', 'length': 10}, {'text': '@brooke_wilson__ 🥺🥺🥺', 'length': 20}, {'text': 'Hubs and I love these products. The body and face bars are on recurring order. Love the new green body bar scent!', 'length': 113}, {'text': '❤️❤️❤️❤️❤️❤️', 'length': 12}, {'text': '@thepreppyponyshop', 'length': 18}, {'text': 'This is the cutest thing!!', 'length': 26}, {'text': '@kswag512 look how cute!', 'length': 24}, {'text': 'Ducks!!!!!', 'length': 10}, {'text': 'Cannot get over these little ducklings! 😍', 'length': 41}, {'text': 'Omg! The ducks for me!❤️😍', 'length': 25}, {'text': 'Can I add the ducklings to my next Grove order?', 'length': 47}, {'text': 'aaaaaaaaaaaaa', 'length': 13}, {'text': '@jennylyne97 🥺🥺🥺🥺', 'length': 17}, {'text': '@moooochelsea', 'length': 13}, {'text': '@thematthatter_ omg omgomg this is soooo cute hehe!! 😍', 'length': 54}, {'text': '@its.reallyriles', 'length': 16}, {'text': '@claire_flippin @meghan_mccreery @gracelynbeatty ok who wants baby ducks 🧐🥺', 'length': 75}, {'text': 'Do the ducklings come with the shampoo?! 🥺', 'length': 42}, {'text': 'It’s the little things in life 😭💜', 'length': 33}]"
What’s your favorite,<Post CbK0GELstRv>,556,36,"['grovecollaborative', 'beyondplastic', 'plasticfree', 'sustainability']",16/03/22,"What’s your favorite plastic-free find from Grove? 💚

Two years ago, we announced our Beyond Plastic initiative, committing to be 100% plastic-free by 2025. Since then, our customers have avoided over 4.25 million lbs of plastic by choosing Grove brands. Knowing only 9% of the world’s plastic ever gets recycled, we will continue to help solve the plastic crisis by creating planet-first products.

Right now, Grove is 100% plastic neutral. That means for any plastic you receive from Grove, we recycle the same amount of ocean-bound plastic pollution. Thanks to your help, the past two years have been full of positive impact, and we’re looking forward to a plastic-free future and continuing to move Beyond Plastic™ — together! 
.
.
.
.
.
#GroveCollaborative #BeyondPlastic #PlasticFree #Sustainability",805,"[{'text': 'is multipurpose safe for quartz counters?', 'length': 41}, {'text': 'Congrats on achieving such an admirable feat! 🙌❤️', 'length': 49}, {'text': 'Commendable! 👏 happy two years of this amazing initiative! so proud to be a #grovehome ❤️', 'length': 89}, {'text': ""Multipurpose spray!! We LOOVEE the new glass spray bottles (pretty sure we have every previous spray bottle, too) they're by FAR the best! 🙌🔥"", 'length': 141}, {'text': 'A mission I support!!! Wow', 'length': 26}, {'text': 'I love the hand soap so much! 😍', 'length': 31}, {'text': 'The multi purpose spray for sure!! Use it on everything!', 'length': 56}, {'text': 'Multipurpose spray is the best!', 'length': 31}, {'text': 'Such an amazing achievement. Something to be very proud of👏🏼❤️🐾', 'length': 63}, {'text': '!!', 'length': 2}, {'text': 'Your all purpose is MAGIC 🙌', 'length': 27}, {'text': 'My fav is the glass container used for my laundry detergent 😍', 'length': 61}, {'text': 'Dish soap!', 'length': 10}, {'text': ""Definitely the multi-purpose spray and the glass cleaner. They're amazing! Thank you for making it easy to make the switch @grovecollaborative 🙌🏼🌏🤎"", 'length': 147}, {'text': 'The Wool Dryer Balls!! Seriously the best 👏❤️ Thanks @grovecollaborative !!!', 'length': 76}]"
Mrs. Meyer’s Garden,<Post CbIBhl-D-S2>,699,20,"['grovecollaborative', 'mmcd', 'springscents', 'springkitchen', 'kitchendecor', 'adulting', 'letterboard', 'letterfolk']",15/03/22,"Mrs. Meyer’s Garden Party is on! 🌼

Get first dibs on spring scents like Rose, Lilac, Mint, Fresh Cut Grass (exclusively ours!), and brand-new Daisy. Plus, take up to 25% off early bird bundles — and try the whole bouquet.

Tap the link in our bio to shop!
.
.
.
.
.
.
#GroveCollaborative #MMCD MrsMeyersCleanDay #SpringScents #SpringKitchen #KitchenDecor #Adulting #Letterboard #Letterfolk",390,"[{'text': '💕 I am also so excited for spring and the Mrs. Meyer’s spring scents make it even more exciting!! 🌸', 'length': 99}, {'text': '😂', 'length': 1}, {'text': 'Need post notifications for this type of dad joke 🔥👏', 'length': 52}, {'text': '😂😂', 'length': 2}, {'text': '@makuahine319', 'length': 13}, {'text': 'Lilac is my fav! Looking forward to Daisy.', 'length': 42}, {'text': '🤣🤣🤣🤣', 'length': 4}, {'text': 'Just got the new Daisy scent, it is my new favorite.  Not too over baring, just a fresh spring smell. Love love love it. ❤️', 'length': 123}, {'text': 'guilty😬🤭🐾', 'length': 9}, {'text': 'We love u guys ❤️❤️❤️', 'length': 21}, {'text': 'Lol love it ❤', 'length': 13}, {'text': ""I just received my second order. I ordered the rose and eucalyptus cleaner from Mrs. Meyers and I'm in love!!! I also tried the orange hand sanitizer gel and I love it, it leaves my hands soft and fresh, it doesn't give you that sticky feeling that others do, this one is perfect!"", 'length': 280}, {'text': 'Love your business, but have to point out that Mrs. Meyers is owned by SC Johnson, who is refusing to close shop in Russia.  Perhaps you could put a bit of pressure on them to make the hard but ethical decision to join the other companies following through on sanctions?', 'length': 270}]"
"Add ""toilet brush""",<Post CbFmbcIFCod>,1702,38,"['grovecollaborative', 'toiletbrush', 'housekeeping', 'cleaning', 'cleaninghacks', 'cleaningtips']",14/03/22,"Add ""toilet brush"" to the list of things you didn't know you could be excited about. ✨🚽⁣
⁣
Here are reasons to get excited: ⁣
1️⃣ This brush features a replaceable brush head, so you can refresh the dirty part, without the need to throw out the handle with the bath...er toilet water.⁣
2️⃣ It comes with a stand filled with diatomaceous earth, a natural rock that, when ground, absorbs excess water while resisting mold and bacteria.⁣
3️⃣ It's crafted from recycled aluminum and recycled plastic!⁣
⁣
Tap our link in bio to shop. ⁣
⁣
Video by @tidycademypro.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
#GroveCollaborative #ToiletBrush #Housekeeping #Cleaning #CleaningHacks #CleaningTips ⁣",661,"[{'text': 'Lol wut. Just wash out and disinfect your REUSABLE toilet brush. This is disgusting. Or single use, killing the environment. Had my brush for 3 yrs now and it looks like new.', 'length': 174}, {'text': 'So the dirty used brushes go into landfills? 🥺 SMH', 'length': 50}, {'text': '😂', 'length': 1}, {'text': 'This is the opposite of environmentally friendly. Also nobody is using it as an eating utensil. Its meant to be dirty lmfao its only purpose is to go into a toilet.. someone got bored and made this lmao\n😍', 'length': 204}, {'text': 'The drip rock is a really good idea. As is the replaceable brush head made from recycled materials. But toilet brushes really only need to be thrown out after years of use. Just clean your brush head every so often and you’ll be good until starts falling apart. Marketing this brush head as disposable is probably not the right move. You should still clean it often and hold onto it for as long as you can.', 'length': 406}, {'text': 'Adding that now! 👍🏾', 'length': 19}, {'text': 'I soak mine in bleach and water solution while brush is resting in caddy. But I am going to order from Grove next time!', 'length': 119}, {'text': 'Omg I love this! 👏', 'length': 18}, {'text': 'Didn’t know we needed this', 'length': 26}, {'text': '☺️☺️🧡', 'length': 5}, {'text': 'Please do not join this service… It is completely unreliable and I find myself having to shop in regular stores for what I need because of how often they are out of stock. Also, how can you can yourself sustainable if you are constantly pushing new, season products and collaborations and encouraging your customers to constantly purchase and replace. Just go buy some hardy, regularly cleaning supplies and get them off your algorithm so they stop convincing you you need to keep buying new things every season. That is is not what sustainability is about.', 'length': 557}, {'text': 'I still don’t like it setting next to the toilet.  Yuck', 'length': 55}, {'text': 'I ain’t touching that to replace it eeww. Even with gloves on. Thats so nasty to get down to the bottom of where the handle and brush meet when thats been in the toilet.', 'length': 169}, {'text': 'The nastiest thing ever. Toilet brushes disgust me.', 'length': 51}, {'text': 'the only good thing i’ve ever gotten from grove was the walnut sponges. they also sneak things into your cart right before you checkout so you spend more money! i know for a fact i didn’t order hand sanitizer and hand soap, yet they were in the box and when i looked at the receipt i was charged for them. don’t support this company they’re actually really gross. they also force you to set up a renew date where they’ll send the things you bought last time. you can’t remove this date. only push it back or delete your account.', 'length': 528}, {'text': ""Im currently using & trialing @grovecollaborative. I haven't found items I wanted to be sold out. I've had a few questions & email response was fast & easy. I am not happy with the quality of the paper towels & toilet paper but it's all trial & error. I am loving the Laundry detergent sheets. I want to try my best to be environmentally friendly & they have lots of things to try. I'm sure it's hit & miss."", 'length': 407}, {'text': 'This is great! And I love how you don’t have to touch the actual brush to replace it. Because that’s just gross😝❤️🐾', 'length': 115}, {'text': 'The video goes so fast. I have one of these & i still dont know what to do with the round rock part. I figd maybe it sits on the floor with the white base on top of it, like some sort of stand & have tried flipping it over to see if its better that way. Is it supposed to be used on the outside of the white base or inside it & which part is supposed to face down?', 'length': 364}, {'text': ""Also Im seeing some comments from people about it being wasteful. I got mine mostly because the fact that it looks sleek & saves space in the 1/2 bathroom because it is already very small. I haven't had to actually replace the head yet. I do use the cleaners with it. I tend to switch between the mrs meyers lavendar cleaner cuz it cleans it really easily & the method one when it really needs to be sanitized."", 'length': 410}, {'text': 'Looks perfect! 😍', 'length': 16}, {'text': 'When it gets old, dirty, can we wash in boiling water?', 'length': 54}]"
"We're saying ""no",<Post CbC37mVsvKI>,663,16,"['grovecollaborative', 'sustainability', 'ecofriendly', 'ecoliving', 'quote']",13/03/22,"We're saying ""no more"" to eco-anxiety! 🙅‍♀️ When it comes to living an eco-friendly lifestyle, the pressure to be perfect can be overwhelming. The solution? Be imperfect!

Start small to create long-lasting habits, like taking shorter showers or bringing reusable produce bags to the grocery store. Like the quote from chef Anne-Marie Bonneau says, ""we don’t need a handful of people doing zero waste perfectly. We need millions of people doing it imperfectly."" 

Let us join you on your sustainability journey! Tap our link in bio to shop reusable, sustainable home essentials. 
.
.
.
.
#GroveCollaborative #Sustainability #EcoFriendly #EcoLiving #Quote",654,"[{'text': '🧡🧡💛', 'length': 3}, {'text': 'Yes! It’s not about being imperfect, it’s about being better when we can 💙', 'length': 74}, {'text': 'Waiting to be perfect slows you down.  Moving with progress accelerates your growth. 🙌', 'length': 86}, {'text': '👏👏', 'length': 2}, {'text': '❤️❤️❤️', 'length': 6}, {'text': ""👏👏👏👏 love this post so much. I totally used to obsess (no better word for it!) over all of my purchases & how I could be more eco-friendly but it was stressing me out but now I realize how far I've come on my eco journey & yes I'm no where near perfect with it but that's ok, each little step adds up x"", 'length': 302}, {'text': 'When will the Bubbles and Blossoms\n Be restocked', 'length': 48}, {'text': 'Amen 🙌', 'length': 6}, {'text': '🙌🙌', 'length': 2}]"
Hope is now,<Post CbAaEmvhADd>,2002,32,"['grovecollaborative', 'springdecor', 'cleaningtips', 'cleanwithme', 'inspiringinteriors', 'springhome', 'kitchengoals', 'interiordesign', 'spring', 'springishere', 'design', 'decor', 'homedecor', 'homedesign', 'kitchenideas', 'kitchenlove', 'dreamkitchens', 'kitchenstuff', 'kitchenstyle']",12/03/22,"Hope is now in bloom. 🌷

Grove Co.’s newest collection is here — budding with limited edition scents, sustainable formulas, and uplifting patterns that bring joy wherever they go.

Pick up Grove Co. Hand & Dish Soaps in limited edition Peony & Freesia or Mango & Tangerine plus a whole lot more by tapping the link in our bio.

Video by @joyfullygreen.
.
.
.
.
.
.
#GroveCollaborative #SpringDecor #CleaningTips #CleanWithMe #InspiringInteriors #SpringHome #KitchenGoals #InteriorDesign #Spring #SpringIsHere #Design #Decor #HomeDecor #HomeDesign #KitchenIdeas #KitchenLove #DreamKitchens #KitchenStuff #KitchenStyle",616,"[{'text': 'Goals! 🥰', 'length': 8}, {'text': 'This is so cute! 🌷', 'length': 18}, {'text': 'Love my @grovecollaborative products 🙌🏼🤍🙌🏼', 'length': 42}, {'text': '😍😍😍', 'length': 3}, {'text': 'So pretty and fun 🙌', 'length': 19}, {'text': 'So beautiful \nSpring is my favourite time of the year 🤍☀️🐇 xxx', 'length': 62}, {'text': 'NEVER BEEN MORE EXCITED ABOUT A LAUNCH!!! These scents are HEAVEN!', 'length': 66}, {'text': '😍😍😍', 'length': 3}, {'text': 'Oh this is gorgeous 😍', 'length': 21}, {'text': 'How exciting!! 💕 can’t wait!! 🌹', 'length': 31}, {'text': 'I’m so excited for new laundry sheet scents but I have a whole box of lavender to work through first 🥲', 'length': 102}, {'text': 'Are there any plans of being able to ship to Hawai’i soon?!', 'length': 59}, {'text': 'Where can I find tangerine and mango I didn’t see it on the website.', 'length': 68}, {'text': ""Please start shipping to Puerto Rico 🙏🏼 I moved and I can't get your products anymore."", 'length': 86}, {'text': ""I  am so thrilled with the Hope in Bloom goodies that arrived last week!! 🌷  I ordered the caddy, the set with the beautiful tray, towel, vase and 🥭 laundry sheets, and I'm already eager to order more!! LOVE Grove!!! 🙌🌱🌸"", 'length': 220}, {'text': 'Beauty! 😍', 'length': 9}, {'text': 'Beautiful', 'length': 9}, {'text': 'OBSESSED', 'length': 8}, {'text': 'This is extremely good marketing 🔥', 'length': 34}, {'text': 'I still love grove. I need to order some more things I ran out of like the recycled garbage bags', 'length': 96}, {'text': '😍🌸🌸', 'length': 3}, {'text': '💚💚', 'length': 2}, {'text': 'Wowwww 😍😍😍😍', 'length': 11}]"
"In California, over",<Post Ca7QbWksl4r>,1264,15,"['superbloom', 'wildflowers', 'springflowers', 'springbloom', 'sustainability', 'environmentalist', 'preserveourplanet', 'beyondplastic']",10/03/22,"In California, over 100 types of wildflowers bloom each year, including orange poppies, magenta-colored shooting stars, and golden buttercups. 🌼🌸🌷 That's 100 hopeful reasons to make sustainable choices for your home every day, including reducing plastic waste and investing in reusable and refillable products.

What inspires you to make sustainable choices? Tell us in the comments!
.
.
.
.
.
.
#Superbloom #WildFlowers #SpringFlowers #SpringBloom #Sustainability #Environmentalist #PreserveOurPlanet #BeyondPlastic",516,"[{'text': 'Wildflowers are my absolute favorite!', 'length': 37}, {'text': 'Stop the bulldozers and developers', 'length': 34}, {'text': '🌸🌸🌸', 'length': 3}, {'text': '😍😍😍😍', 'length': 4}, {'text': 'I grew up there and never went 😭', 'length': 32}, {'text': 'I make sustainable choices to lessen the impact in the environment. 🌍', 'length': 69}, {'text': 'The love for flowers 💐 🌺 🌹 🌸, plants 🌱 🪴 and anything that helps our planet 🌎 is what inspires me!!', 'length': 99}, {'text': 'Beautiful, and inspiring!', 'length': 25}, {'text': 'Another way to help. Turn off running water to brush teeth. Imagine. 😊', 'length': 70}, {'text': '@kellianncapone  We NEED to do our annual wildflower hike soon!!!', 'length': 65}, {'text': '❤️', 'length': 2}, {'text': 'Sooooo beautiful ❤️😍❤️😍', 'length': 23}]"
It's our birthday!,<Post Ca45-IaFcNF>,19318,1460,"['grovecollaborative', 'grovehome', 'happybirthday', 'birthdaysurprise', 'giveaway', 'cleanwithme', 'realisticcakes', 'everythingiscake']",09/03/22,"It's our birthday! 🎂🎉⁣ Today, we're celebrating SIX years of transforming the products you use at home into a force for environmental and human good. ⁣
⁣⁣
We want to thank you for making it all possible with a little birthday gift from us to you, so we're giving away five $100 Grove credits to five lucky winners.⁣
⁣⁣
Here's how you enter to win:⁣⁣
⁣⁣
1️⃣ Like this post⁣⁣
2️⃣ Follow @GroveCollaborative ⁣⁣
3️⃣ Leave a comment on this post telling us one way Grove has made an impact on your life⁣.
⁣⁣
Grove Collaborative's Birthday giveaway prize is valued at $100 and open from 3/9 - 3/14 at 11:59PM (PT). The winner will be announced in the comments of this post by 3/15. No purchase necessary to enter. Participants must like the post, follow Grove, and leave a comment in order to complete entry. Only one entry per person. Must be a resident of the contiguous United States to participate. This giveaway is not affiliated or endorsed by Instagram.⁣⁣
⁣⁣
Video by @inaecakes.⁣
.⁣⁣
.⁣⁣
.⁣⁣
.⁣⁣
.⁣⁣
.⁣⁣
#GroveCollaborative #GroveHome #HappyBirthday #BirthdaySurprise #Giveaway #CleanWithMe #RealisticCakes #everythingiscake",1126,"[{'text': 'I only use grove products in my cleaning business!!', 'length': 51}, {'text': 'Happy birthday!!!', 'length': 17}, {'text': ""It introduced me to new products. Ones I have never used or wouldn't have without them sending them."", 'length': 100}, {'text': 'I have worked on being environmentally conscious in many ways and Grove has helped me a lot in that goal  with reusable containers and ingredients that are good for the planet.', 'length': 176}, {'text': 'I love that I’ve changed to Seedling 🌱 4 years ago and that I’m also contributing to restoring the earth with trees 🌲 🌳 🌲', 'length': 121}, {'text': 'Happy birthday ❤️❤️❤️❤️', 'length': 23}, {'text': 'Happy Birthday 💚 Grove made it possible for my family to easily switch to eco-friendly products and habits in no time! :)', 'length': 121}, {'text': 'It makes me like to clean more often😆', 'length': 37}, {'text': 'Happy birthday 🎉 love when I get my grove package every month', 'length': 61}, {'text': 'Happy birthday 🥂🍾 Your products are helping me to be more conscious about the planet 🌎♻️', 'length': 88}, {'text': 'Grove has helped me become more environmentally conscious in so many ways. And, our skin, laundry and clean house thank you!', 'length': 124}, {'text': 'Grove has impacted my life by letting me discover natural and safe products for my home!', 'length': 88}, {'text': 'Allowed me to make my life more eco conscious by giving me the products and tools to work towards it!', 'length': 101}, {'text': 'I love that grove has opened my eyes to so many better products that genuinely make my life richer.', 'length': 99}, {'text': 'Streamlined my laundry so much!', 'length': 31}, {'text': 'Grove is a game changer! Bamboo tissues, walnut scrubbers, cleaning products made with recyclable materials, you name it, I’ve tried it and loved it. Thank you Grove 🍀', 'length': 167}, {'text': 'Happy birthday', 'length': 14}, {'text': 'It’s like an obsession 😍', 'length': 24}, {'text': '@suestout_pics', 'length': 14}, {'text': 'I want my 🎂and eat it too, fit my Birthday!🎂❤️🍸', 'length': 47}, {'text': 'Happy Birthday Grove! You have impacted my life by teaching me how to live sustainably 🎈', 'length': 88}, {'text': '@grovecollaborative has really helped me learn more about recycling and using reusable items throughout my house, not just in my cleaning products!', 'length': 147}, {'text': 'Happy Birthday Grove🎉 I love your expedited shipping, customer care and  Personalized notes on my package. It’s a 360 degree experience🎉👍🏼', 'length': 138}, {'text': 'Happy Birthday! To an inspiring company!', 'length': 40}, {'text': 'No way, we share a birthday. March 9! Happy birthday to us!!', 'length': 60}, {'text': ""Happy Birthday! I've loved using more clean and eco-friendly products. One favorite swap I've found is the toilet paper."", 'length': 120}, {'text': '@bbrittanypaige', 'length': 15}, {'text': ""I came across grove looking for safe products to my children. The sustainability was a surprise I didn't even know I needed in my life but you have shown me a lot of problems I never even realized and now I have changed nearly everything I shop for"", 'length': 248}, {'text': 'Grove has changed the way my family looks at saving the world one person and one product at a time! It matter! Each person, each product - they add up! It’s a new mindset!!! ❤️ Plus… the messages! I often think they are sent by angels! Those few words written by hand on each box…they touch our lives! Thank you Grove! Happy Happy Birthday! 🎂❤️🎉', 'length': 345}, {'text': 'Glass and aluminum bottles, bar soap… And they’re always giving me ideas of what else I can cut out and replace with something more sustainable … right now we do the bamboo paper towels rather than boreal forest destroying Bounty.  Up next: reusable flannel?', 'length': 258}, {'text': 'Happy Bday! Love your products❤️❤️', 'length': 34}, {'text': 'I’ve been a member for several years and Grove has opened my eyes to all the possibilities for eco-friendly products!! ❤️', 'length': 121}, {'text': 'Grove has helped me discover some great beauty products and perfumes.', 'length': 69}, {'text': 'If you want to be sustainable, environmentally friendly & ensure your pets & family are safe from the products you use, @grovecollaborative is the BEST choice…been shopping here for more than 6 years! Happy Birthday!', 'length': 216}, {'text': 'Grove products work great without all the chemical smells! I have COPD so smells affect my breathing. Thank you Grove for great products! 🤩🎉', 'length': 140}, {'text': 'Love me some Grove!!', 'length': 20}, {'text': 'it’s helped me have a clear vision and execution of how i want to best live my healthy life 👏', 'length': 93}, {'text': 'Happy 6th birthday!', 'length': 19}, {'text': 'I never went back to traditional over the counter goods since I started using Grove products. Thanks @Grove', 'length': 107}, {'text': 'I now enjoy cleaning thanks to @grovecollaborative ! 🌱', 'length': 54}, {'text': 'I love to get their cleaning sets & reusable products for my kitchen. Particularly the refillable spray bottle + smelly good multi-surface spray cleaner💚', 'length': 153}, {'text': 'Help me reduce my carbon footprint 🙌', 'length': 36}, {'text': 'I love groves mission! It makes finding sustainable options so much easier and is a huge time saver!', 'length': 100}, {'text': 'Safe products for my family!', 'length': 28}, {'text': 'Congratulations to our winners: @lamcilmoil, @lifewith_fur, @smackjelly, @mykeerose, and @preeningpeacockart. Please send us a DM including the email address associated with your Grove account and we will get you your $100 Grove credit ASAP! 💚', 'length': 243}, {'text': '😍', 'length': 1}, {'text': 'I use grove to keep my kitchen clean as a baker and it’s one less errand on my list!\n\nImpeccable spatula technique btw 😂❤️', 'length': 122}, {'text': '😍😍😍', 'length': 3}, {'text': '@nikslittletribe I love this cake idea', 'length': 38}, {'text': 'Happy 6th year Birthday! 🥳 🎉 🙌 My birthday is coming up in a week! I’ll be 31 years old on the 21st of April 😊', 'length': 110}]"
