,post,number_of_likes,number_of_comments,caption_hashtags,date,caption,caption_length,comments
We are celebrating,<Post Ca1q8H6r9I0>,-1,19,[],08/03/22,"We are celebrating girls & women all over the world! 👭🌎 
​
To our customers, female colleagues, mothers, daughters & girlfriends.
​
We want to express gratitude and celebrate every woman in the world. For their grace, power, resilience & ability to overcome obstacles with an unmatched elegance even in the hardest of times. 🤍 
​
This International Women's Day we have partnered with Equality Now - a global charity that fights for equality and women's rights on a legislative and systematic level.
​
Today £1 from every Facetheory order globally will be donated to Equality Now to help them advance in their mission of achieving equal rights and safety for women all over the world.",683,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #exfoliate #dailyskincare #skincaretips #exfoliates #radiantskin #exfoliation #glow #glowyskin #beautywithreason #IWD #IWD2022 #skincarejunkie #skincareobsessed #InternationalWomensDay', 'length': 376}, {'text': 'Aww! This is beautiful 😍🔥', 'length': 25}, {'text': '👏👏', 'length': 2}, {'text': 'Love this ❤️', 'length': 12}, {'text': '❤️🌏', 'length': 3}, {'text': ""Happy International Woman's Day"", 'length': 31}, {'text': '👏', 'length': 1}, {'text': '❤️❤️❤️', 'length': 6}, {'text': '#facetheory', 'length': 11}, {'text': '💜💜💜💜', 'length': 4}, {'text': '👏👏👏', 'length': 3}, {'text': ""Happy International Women's Day 💖 💕 🎊💐"", 'length': 38}, {'text': '😍😍', 'length': 2}, {'text': 'this is beautiful', 'length': 17}]"
Sound on 🔊,<Post CazLvVXDGQw>,381,17,['theaftereffect'],07/03/22,"Sound on 🔊 Laura’s skincare journey using our Porebright N10 Serum💧

@thedewyglow ‘s #TheAfterEffect 🤍",102,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #moisturiser #skin #vegansofig #naturalskincare #antiaging #healthyskin #acne #exfoliate #dailyskincare #facecare #beforeandafter #skincaretips #skinroutine #acnetreatment #acnescars #acnefree #oilyskin #exfoliates #niacinamide #skinjourney #blemishes', 'length': 350}, {'text': 'Hi all - is your ‘Regena C20 Serum’ safe for pregnant people?', 'length': 61}, {'text': 'My favorite serum for sure 😍', 'length': 28}, {'text': ""I have been using it for a couple of months now and can't say my pores in the T Zone improved 😪"", 'length': 95}, {'text': 'This serum is pure gold! 🤩 i love it so much, my skin has never looked better🥰 thanks facetheory!', 'length': 97}, {'text': 'Love it!!❤️❤️😍😍', 'length': 15}, {'text': '😍', 'length': 1}, {'text': '#facetheory', 'length': 11}, {'text': 'I love a good serum😍', 'length': 20}, {'text': ""I've wanted to try an azeliac acid serum😍"", 'length': 41}, {'text': 'Can it be used in the morning and evening? @facetheory', 'length': 54}]"
Good morning! ☁️,<Post Cat5TXaJQN8>,-1,9,[],05/03/22,"Good morning! ☁️ What are your Saturday plans? 

Dreamy skincare display by @wanderful.beauty 🧴🤍",96,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #acne #exfoliate #dailyskincare #facecare #skincaretips #acnefree #oilyskin #exfoliates #radiantskin #blemishes #hydratingskincare #hydrate #niacinamide #hydratedskin', 'length': 358}, {'text': 'The ingredients in this product sound amazing 😍 my plan is to relax and also do some assignment work!', 'length': 101}, {'text': ""I've been at work this morning, on the farm and we will be picking up our new car 🚗"", 'length': 83}, {'text': '🙌🙌👏👏👏', 'length': 5}, {'text': ""It's wonderful"", 'length': 14}, {'text': 'Súper buena😍', 'length': 12}]"
Double those actives!💧x💧,<Post Cao_MPljibM>,393,8,[],03/03/22,"Double those actives!💧x💧

We’ve taken one of our bestselling serums and doubled the niacinamide content. 💦

Porebright N20 Serum S4 Pro contains 20% niacinamide, azelaic acid, aloe vera and hyaluronic acid.🧑‍🔬

N20 can help even out skin tone and target sun damage, hyperpigmentation, redness, enlarged pores and acne lesions.",326,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #acne #exfoliate #dailyskincare #facecare #skincaretips #acnefree #oilyskin #exfoliates #radiantskin #blemishes #hydratingskincare #hydrate #niacinamide #hydratedskin', 'length': 358}, {'text': 'Wow. ❤️', 'length': 7}, {'text': '😍', 'length': 1}, {'text': '😍❤️❤️❤️', 'length': 7}, {'text': 'I love this product, just brought some more 😍', 'length': 45}, {'text': '@kbl84', 'length': 6}]"
"""Your products are",<Post CamcGaiJMgk>,-1,27,['theaftereffect'],02/03/22,"""Your products are great, especially for super sensitive skin like mine. My face broke out massively due to the constant wearing of masks and I saw massive improvements using this set! ☺️❤️""

Targeting: Hyperpigmentation & breakouts
Routine: Vitamin Superhero Skincare Gift Set 
​
​@greenzchick85 's #TheAfterEffect 💜",317,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #moisturiser #skin #vegansofig #naturalskincare #antiaging #healthyskin #acne #exfoliate #dailyskincare #facecare #beforeandafter #skincaretips #skinroutine #acnetreatment #acnescars #acnefree #oilyskin #exfoliates #exfoliateyourskin #skinjourney #blemishes', 'length': 356}, {'text': '@mrymhmd60', 'length': 10}, {'text': 'Pls i hv break out in my face', 'length': 29}, {'text': 'Hello which cream is this i have the same problem. Pigmentation', 'length': 63}, {'text': 'Ok pls can you send me the picture and how much', 'length': 47}, {'text': 'Hi...I have acne rosacea..I need a moistruzer cream. Cerave breaks me out, also others. My skin is dry and very very sensitive. There are so many people around me struggling with this. Do you guarentee that your moistruzer doesnt break out? :) If I solve my problem with your products, u ll have so many customer from Italy.', 'length': 324}, {'text': 'Wow 😮', 'length': 5}, {'text': 'Amazing results 😍😍🥰🥰', 'length': 20}, {'text': 'Wow this looks amazing 🙌', 'length': 24}, {'text': 'Wow😍', 'length': 4}, {'text': 'Isto tira as manchas do rosto?', 'length': 30}, {'text': 'wow!!', 'length': 5}, {'text': 'I need this', 'length': 11}, {'text': ""Wow! That's so amazing! ❤️❤️❤️Curious, how many months did it take to get visible results?"", 'length': 90}]"
💜🧡💚,<Post Cajwav6Jah8>,-1,15,[],01/03/22,💜🧡💚,3,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #skinlove #acnescars #radiantskin #hydratingskincare #glowing #glowingskin #glowyskin #glowy #loveyourskin #rosehip #rosehipoil #organicskincare #dailyskincare #facecare', 'length': 361}, {'text': 'These look amazing!! I love anything with vitamin C!!! 😍😍😍', 'length': 58}, {'text': 'Ive been using this set for a few months and my skin is so clear! I wont use anything else now 😍', 'length': 96}, {'text': 'The perfect trio 😍😮', 'length': 19}, {'text': 'Hm? Where and how to buy?', 'length': 25}, {'text': 'hi how should i store these products? i live in a tropical climate. Is refrigerator best?', 'length': 89}, {'text': 'I hope on your EU site bring this set in stock soon', 'length': 51}, {'text': '❤️', 'length': 2}, {'text': 'Supergel 💋🙌🏾', 'length': 12}]"
Monday morning glow,<Post CahLuzEh-_f>,-1,6,['beautywithreason'],28/02/22,"Monday morning glow 🤩 

""Happy looking skin thanks to Facetheory's Foundation.🤍""
​
​Dani wears our Foundation with medium coverage, velvet finish and SPF15 4-star UVA protection ☀️ 

#beautywithreason",200,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #dailyskincare #makeup #makeupaddict #makeuplover #makeupjunkie #naturalmakeup #radiantskin #skinglow #foundationglowing #glowing #glowyskin #foundation', 'length': 344}, {'text': 'thank you so much, I love it!!❤️❤️', 'length': 34}, {'text': 'Beautiful! ❤️', 'length': 13}, {'text': 'So natural looking 🙌🤍', 'length': 21}, {'text': 'I’ve ordered from this site several times and they always either mess up the order or send broken containers. And most importantly they NEVER send out an update when the items shipped', 'length': 183}]"
"""I tried the",<Post Caetxx3p49->,-1,17,[],27/02/22,"""I tried the Supergel M3 formulated for combination or oily skin prone to acne. It has a light formula, but at the same time it's moisturising! 🙌  I also love that it doesn't leave that shiny effect on the T-zone, which I usually get! 💜""",237,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #dailyskincare #oilyskin #oilyskincare #vitaminc #radiantskin #skinglow #niacinamide #glowing #glowyskin\xa0#pores #cleanser #acne\xa0#skincarejunkie\xa0#beautywithreason', 'length': 353}, {'text': 'Thank you so much for reposting It! Love so much this product! As the others 💖💖💖', 'length': 80}, {'text': '😍😍😍😍', 'length': 4}, {'text': '[[M3]] for life!!! 🔥 🧴', 'length': 22}, {'text': 'When will SPF moisturizer and sunscreen come to the international site! 🥰❤️', 'length': 75}, {'text': 'Love facetheory!!', 'length': 17}, {'text': 'This made my pimples worst unfortunately', 'length': 40}, {'text': 'This sounds great! My oily skin is always looking for a great moisturizer!', 'length': 74}, {'text': 'Precio', 'length': 6}]"
Yess! 🙌💜 Say,<Post CacWvVpp37y>,575,15,[],26/02/22,Yess! 🙌💜 Say it louder 📣,24,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #exfoliate #dailyskincare #skincaretips #meme #memesdaily #exfoliates #funny #radiantskin #exfoliation #glow  #glowyskin\xa0#skincareobsessed\xa0#skincarejunkie\xa0#retinol', 'length': 355}, {'text': ""I've been only using your pore brightning serum and moisturizers for months, and honestly my skin has never looked better 🌱"", 'length': 123}, {'text': 'Funny thing is, I asked for a routine and was recommended the BHA, and 3% retinol at night with the 2% retinol during the day and I already had your moisturiser. Previously spotless, I ended up with recurring spots over 6-8 weeks. I ended up stopping using these products because of this. Any advice, given I was recommended these and already used other brand 2% retinol and BHA for about a year. Any thoughts welcomed👍🏼', 'length': 420}, {'text': 'Do you have a cream with spf as I live on the coast and need it everyday', 'length': 72}]"
The best moisturiser,<Post CaZu_vGDj9J>,397,19,[],25/02/22,"The best moisturiser for oily and blemish prone skin 💜🌿

Don’t just take our word for it, check out these customer reviews ⬇️

“There's a reason why this product is a best seller and has so many great reviews. It's honestly the best moisturiser with the lightest feeling I have ever used. It's SO GOOD if your skin is oily, incredible great under sunscreen. Love the package as you can use it until the very end. Also allows the product to be cold which feels very satisfying. Definitely repurchasing.” ⭐️⭐️⭐️⭐️⭐️

“My skin was super oily so I tried Facetheory for the first time and it has truly changed my skin texture and reduced the oiliness. This product goes onto the skin so smoothly and feels really hydrating. I am on my second purchase, highly recommended.” ⭐️⭐️⭐️⭐️⭐️

“Such a great product, I have really struggled for years to find something to help with my skin concerns. This helped clear my skin and keep blemishes at bay!” ⭐️⭐️⭐️⭐️⭐️

“The best moisturiser I’ve ever used for my male hormonal acne. No grease, no shine. Highly recommended.” ⭐️⭐️⭐️⭐️⭐️",1068,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #acne #exfoliate #dailyskincare #facecare #skincaretips #acnefree #oilyskin #exfoliates #radiantskin #blemishes #hydratingskincare\xa0#hydrate #niacinamide #hydratedskin', 'length': 358}, {'text': 'I love using this 😍❤️', 'length': 21}, {'text': 'I literally LIVE for this gel moisturizer- its a dream come true for those blessed with oily skin. All I want to know is: when will Facetheory make a bigger tube for us?? 🤔 🧪', 'length': 174}, {'text': 'I love it.', 'length': 10}, {'text': 'Wish it had a SPF in it tbh', 'length': 27}, {'text': 'What is the concentration of niacinamide in this product?', 'length': 57}, {'text': 'This sounds right up my street! @facetheory 🙌❤️', 'length': 47}, {'text': 'I need this in my life ❤️❤️', 'length': 27}, {'text': 'Another favourite product 😍', 'length': 27}, {'text': '@careymcnally_ 🙌🙌', 'length': 17}, {'text': 'I can’t believe what difference this moisturiser is making in my skin since day one,I never had it so soft and calmed! I can’t wait to try other products, sure I will', 'length': 166}]"
