,post,number_of_likes,number_of_comments,caption_hashtags,date,caption,caption_length,comments
Got sensitive skin?,<Post CTTBkndMgcH>,164,27,[],01/09/21,"Got sensitive skin? Our Free & Clear Laundry Detergent is made from plant-based ingredients with no dyes, optical brighteners, or fragrances. With an average rating of 4.7 stars, it's ready to tackle your toughest stains. USDA Certified Biobased Product 97%. 

Have you tried our Free & Clear Detergent or do you prefer one of our scented detergents? Tell us below. ⬇️",368,"[{'text': 'I love this detergent! My clothes, towels, and bedding have never been cleaner! I also have very sensitive skin and have never had any sort of adverse reaction.', 'length': 160}, {'text': 'I love the design ❤️', 'length': 20}, {'text': 'Only use this free and clear detergent !!', 'length': 41}, {'text': '#defundseventhgeneration #backtheblue  not forgetting your hateful, complete BS, anti-police position. Done the research Yet? Ready to admit you’re wrong and apologize?', 'length': 168}, {'text': 'I have supproted and bought from this company for years and no more!  I will never standy by a company that supports defunding the police! So many better brands out there! #defundseventhgeneration', 'length': 196}, {'text': 'I love your Free & Clear detergent in the compostable container! Wish I could find it in the stores instead of just online.', 'length': 123}, {'text': '🖤 💙 🖤 #defundseventhgeneration #backtheblue', 'length': 43}, {'text': 'Overpriced woke garbage...', 'length': 26}, {'text': 'Any company that willingly alienates the majority of their base due to wokeism deserves to go broke. Found a company whose products I like even better. #thanks', 'length': 159}, {'text': 'Never buying from you!  #backtheblue #policelivesmatter', 'length': 55}, {'text': 'Wow! 🙌✨🙌', 'length': 8}, {'text': 'You know who can have sensitive skin? Police officers. But u don’t care about their sensitive skin. Never buying your products again', 'length': 132}, {'text': 'O999(.¥¥¥)¥,(¥,908&¥i,I 99😍,9,9', 'length': 31}, {'text': 'I haven’t tried this yet but I will when I go shopping today 🤪🤪🤪', 'length': 64}, {'text': 'Yes, tried it out today and love it!!!! I can’t wait to try more of the products.', 'length': 81}, {'text': '@seventhgeneration', 'length': 18}, {'text': '@seventhgeneration we would love to have some of your products for our homeless transitional house. Dm us if you would be interested 💚', 'length': 134}, {'text': 'Fave detergent 😍', 'length': 16}]"
Our FSC® Certified,<Post CTDHDCAto36>,224,24,[],26/08/21,Our FSC® Certified Sensitive Protection diapers are made with sustainably sourced wood fluff pulp and no chlorine bleaching. They are sure to keep your little movers dry and covered.,182,"[{'text': '❤️❤️ Too cute 😊', 'length': 15}, {'text': 'Omg so adorable 😍', 'length': 17}, {'text': 'Such a precious baby 😢', 'length': 22}, {'text': '❤️❤️❤️😍😍😍', 'length': 9}, {'text': 'Love the design❤️', 'length': 17}, {'text': 'Love the design❤️', 'length': 17}, {'text': 'Never buying from a company that wants to defund the police #backtheblue #policelivesmatter', 'length': 91}, {'text': 'Never buying from a company that wants to defund the police #backtheblue #policelivesmatter', 'length': 91}, {'text': 'Cute baby but still a horrible anti police company. cops have babies too. #defundseventhgeneration #backtheblue', 'length': 111}, {'text': 'Is this company still in business?', 'length': 34}, {'text': 'Go away', 'length': 7}, {'text': 'Haha they thought we forgot what they said😂 #backtheblue #bluelivesmatter', 'length': 73}, {'text': '💙🖤💙🖤💙🖤💙', 'length': 7}, {'text': 'If I throw a stick, will you leave?', 'length': 35}, {'text': 'Horrible company! Glad I stopped supporting! #backtheblue', 'length': 57}, {'text': 'Never again will I buy your products.', 'length': 37}, {'text': 'I love your diapers! And yes, I am a customer for life due to your anti-fascism! Black Lives Matter!', 'length': 100}, {'text': 'Such an adorable baby! 😍😍😍 Love your products!', 'length': 46}, {'text': 'So glad I stopped buying your products, I switch to BIOKLEEN, go away morons supporting defunding the police', 'length': 108}, {'text': ""I'm expecting my first little one and I'm trying to plan ahead by buying things now. So I was wondering, do diapers expire?"", 'length': 123}]"
Dishes by hand,<Post CSe5lt9LZDl>,149,46,[],12/08/21,"Dishes by hand ✅
Dishwasher ✅

We’ve got you covered across your dishwashing needs with the grease-fighting power of our Free and Clear Dishwasher Detergent Packs and Dish Liquid. Do you prefer washing dishes by hand or in a dishwasher? Tell us below ⬇️",253,"[{'text': 'Dishwasher!', 'length': 11}, {'text': 'I don’t mind doing dishes by hand, I have a dishwasher too. I’m just trying the dish soap part of a fb prize I win, love it!😍❤️ I used the s/w soap today dishes came out sparkling!', 'length': 180}, {'text': 'Just in case any one has forgotten….here’s a partial quote from 7th gen FB, calling cops murderers…” Stopping the continued killing of Black and Brown people at the hands of the police demands we divest from police and invest in systems that build community health and well-being, especially in BIPOC communities who bear the biggest burden of systemic racism in policing”. (2/4)', 'length': 379}, {'text': 'Just in case any one has forgotten….here’s a partial quote from 7th gen FB, calling cops murderers…” Stopping the continued killing of Black and Brown people at the hands of the police demands we divest from police and invest in systems that build community health and well-being, especially in BIPOC communities who bear the biggest burden of systemic racism in policing”. (2/4)', 'length': 379}, {'text': 'Here’s some more of their post…. “We support defunding the police like we support keeping fossil fuels in the ground. It’s imperative we divest from systems of harm and invest in regenerative systems for all. (3/4)”', 'length': 215}, {'text': 'Here’s some more of their post…. “We support defunding the police like we support keeping fossil fuels in the ground. It’s imperative we divest from systems of harm and invest in regenerative systems for all. (3/4)”', 'length': 215}, {'text': 'You hate the police = no $$$ from me.', 'length': 37}, {'text': 'Never buying from you!  #backtheblue', 'length': 36}, {'text': 'Never buying from you!  #backtheblue', 'length': 36}, {'text': 'I wish you guys would stop the plastic packaging. Is that coming?', 'length': 65}, {'text': 'Water cleans better than this junk.', 'length': 35}, {'text': 'I still go out of my way to ensure I don’t buy your product. Any company that supports defunding the very people who protect our communities doesn’t get our families support. 👎🏼 #backtheblue', 'length': 190}, {'text': 'Maybe if you didn’t hate the police.', 'length': 36}, {'text': 'Never ever buying from your company!! #backtheblue', 'length': 50}, {'text': ""Dang... I'm gonna have to go with hand washing with pure clean water..and rinse with pure clean water.... If there's any left after your polluting plastics get outta the way🙏"", 'length': 174}, {'text': 'my fave🙌', 'length': 8}, {'text': 'my fave🙌', 'length': 8}, {'text': 'We haven’t forgotten your statements. We don’t support you that’s why all your products are currently on crazy sales. Your company is going under and you know it. We the people back the blue.', 'length': 191}, {'text': 'Still trash', 'length': 11}, {'text': 'So happy I stopped buying your brand. Back the blue.', 'length': 52}, {'text': 'So happy I stopped buying your brand. Back the blue.', 'length': 52}, {'text': 'You are more disappointing than an unsalted pretzel.', 'length': 52}, {'text': 'My absolute favorite dish soap, hand soap and dishwasher liquid! I legitimately use this soap everywhere. I carry a small travel bottle in my purse, I have a bottle at work and my family’s homes so I don’t have to use any other soap! @seventhgeneration', 'length': 252}, {'text': 'Slowly but surely converting to your brand more and more! Love your safe products @seventhgeneration !', 'length': 102}, {'text': 'Slowly but surely converting to your brand more and more! Love your safe products @seventhgeneration !', 'length': 102}, {'text': 'I back the blue and not you!', 'length': 28}, {'text': 'I picked Seventh Generation Dishwasher Detergent because I saw it in supermarket before and they have a good rating on environmental impacts and safe/health. So far it has not give me any problem that people would image about environment friendly products (such as not cleaning the dishes well, strange white remains left on dishes). And I am happy that I am not polluting the planet (at least not that much).', 'length': 409}, {'text': 'I picked Seventh Generation Dishwasher Detergent because I saw it in supermarket before and they have a good rating on environmental impacts and safe/health. So far it has not give me any problem that people would image about environment friendly products (such as not cleaning the dishes well, strange white remains left on dishes). And I am happy that I am not polluting the planet (at least not that much).', 'length': 409}]"
Are you ready,<Post CR7Ug_8saBA>,102,46,[],29/07/21,Are you ready to save up to 25% on Seventh Generation back to school must-haves on Amazon? Laundry. Disinfecting. More! We’ll help you get ready for the big day. Click the link in our bio to stock up and save.,209,"[{'text': 'Too bad you’ve alienated middle America with your idiotic anti Police stance. Not buying your or any other Unilever products.', 'length': 125}, {'text': 'Bad business…. Calling almost 800,000 sworn law enforcement officers in the USA murders of black and brown people. Because that’s what you did, and we won’t forget. #defundseventhgeneration #backtheblue', 'length': 202}, {'text': '👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾', 'length': 12}, {'text': 'Do you use Palm oil in any of your products?', 'length': 44}, {'text': 'Garbage products, garbage organization. Go woke go broke.', 'length': 57}, {'text': 'I am so glad I stopped buying 7th generation and moved on to real eco friendly no plastic items unlike yours.  So thank you for being the obnoxious hypocrites you are because it’s turned out to be a really good thing.', 'length': 217}, {'text': 'Not supporting you in anyway. They’re are way better  companies that have products which clean better and are actually safe for the environment. Your anti police stance doesn’t help either.👎🏻', 'length': 191}, {'text': 'Lame-O', 'length': 6}, {'text': 'BACK THE BLUE!!! 🇺🇸', 'length': 19}, {'text': '@seventhgeneration I tried contacting you through your contact us section on your website over a month ago and no response. I can’t get through by phone either! Horrible service! I’d like a response or to speak to a live person', 'length': 227}, {'text': 'Can’t believe you all are still trying. Just give it up. No one wants your green washed brand anymore. #DEFENDTHEPOLICE #defundseventhgeneration', 'length': 144}, {'text': 'Nope!! Never buying a thing from you! #getwokegobroke #fundthepolice #boycottseventhgeneration', 'length': 94}, {'text': 'Nope!! Never buying a thing from you! #getwokegobroke #fundthepolice #boycottseventhgeneration', 'length': 94}, {'text': 'I will never buy your products again. #backtheblue #fundthepolice #defundseventhgeneration', 'length': 90}, {'text': 'Save 100% and don’t buy these products from a sh*% company 👍🏼', 'length': 61}, {'text': 'I was at Target and saw a lady with your products, I than educated her on your Defund the Police BS and she put them back on the shelf!! I told her to tell everyone.  #backtheblue #policelivesmatter', 'length': 198}, {'text': 'No thanks', 'length': 9}, {'text': 'How is that defund the police stance working for ya? Keep waiting to read you are going out of business. And waiting to read a business that backs the blue is thriving.', 'length': 168}, {'text': '#defundseventhgeneration', 'length': 24}, {'text': 'I stopped buying your products, and never will again. #defundseventhgeneration', 'length': 78}, {'text': ""Saving 100% by not buying your products at all. No comment on police being ambushed and killed this week? Doesn't fit your narrative I  guess."", 'length': 142}, {'text': '@seventhgeneration how is the safety of Vermont treating you. Defund these 😂😂😂!', 'length': 79}, {'text': '😍😍😍😍😍😍', 'length': 6}, {'text': 'Still seeing lots of your product on the shelf in stores! It will be year 2023 and we still will never forget what you said. I continue to tell people on the detergent isle what SeventhGen stands for and that they want to defund the police! I will never forget. You took a stand and we still get to take a stand here in America.', 'length': 328}, {'text': '@seventhgeneration  i bought the disinfecting wipes and while i have loved most 7th products, i couldn’t believe how horrible these smell. are they supposed to smell like burnt rubber tires or did i get a bad batch? i’m going to have to throw these away and i hate doing that.', 'length': 276}, {'text': 'Gotta discount them products after supporting defunding police. You need to be defunded more than anythjng', 'length': 106}]"
Our EasyDose™ Ultra-Concentrated,<Post CR1m3AuMAIB>,165,32,[],27/07/21,"Our EasyDose™ Ultra-Concentrated Laundry Detergent is made from 100% real essential oils and botanical ingredients for a smell that calms and doesn’t overpower. Easy to use, easy to store, easy to love—EasyDose is on a mission to change the way your family thinks about clean.

Have you given EasyDose a try? Tell us below ⬇️",325,"[{'text': 'Yep', 'length': 3}, {'text': 'I have a full jug of the regular Seventh Generation laundry detergent before I can get to this!', 'length': 95}, {'text': 'Ouuu gotta look for this 😍', 'length': 26}, {'text': '❤️', 'length': 2}, {'text': 'Yes I love it 💜', 'length': 15}, {'text': 'Still waiting for an apology to law enforcement and their families. How’s that defund the police working for you? Crime out of control with mostly with black/brown (as you like to phrase people) victims. Nice work. Oh and your parent company Unilever which also owns Ben & Jerry. Nice work there too….Anti-semites stopping sales of their products in Israel. Again, really great company you have there. #defundseventhgeneration #backtheblue', 'length': 439}, {'text': 'LOVE this stuff😍', 'length': 16}, {'text': 'my absolute fav!!', 'length': 17}, {'text': ""Love seeing the shelves stocked with your crap 🥰 I'll never buy your products again! #backtheblue"", 'length': 97}, {'text': ""@seventhgeneration why not focus on Free and Clear powder laundry detergent?  Isn't that the most concentrated form of soap?  And the containers were cardboard.  Now I can't find it for sale."", 'length': 191}, {'text': ""@seventhgeneration why not focus on Free and Clear powder laundry detergent?  Isn't that the most concentrated form of soap?  And the containers were cardboard.  Now I can't find it for sale."", 'length': 191}, {'text': 'Can we wash fruits n veggie', 'length': 27}, {'text': 'Nope. Never. Not from this BS company', 'length': 37}, {'text': 'Nothing but a lousy greenwashed company. 🙄', 'length': 42}, {'text': 'Nothing but a lousy greenwashed company. 🙄', 'length': 42}, {'text': 'Nope, will never buy your products again.  Your company is the epitome of white privilege.', 'length': 90}, {'text': 'Never buying from a company that is against police #backtheblue #cancelseventhgeneration', 'length': 88}, {'text': 'Never buying from a company that is against police #backtheblue #cancelseventhgeneration', 'length': 88}, {'text': 'Trash', 'length': 5}, {'text': 'Used to love your products, hate your politics! Never again!! #backtheblue', 'length': 74}, {'text': 'I love this!😍', 'length': 13}, {'text': '100% real toxic. No thanks.', 'length': 27}, {'text': 'Figure out how to stop using plastic altogether. Dropps sells gel pods that come in a small cardboard box. There’s the other company that uses thin sheets that dissolve into the wash.', 'length': 183}, {'text': 'I absolutely LOVE this laundry detergent, it puts Tide to shame!!! My clothes feel softer, cleaner and fresher than they have in a long time. I just thought I was getting them clean! Converting all my cleaning products to Seventh Generation!', 'length': 241}]"
Hand soap made,<Post CRpFrmWss_I>,194,68,[],22/07/21,"Hand soap made with plant-based ingredients, formulated with you and your family in mind? Yes please! Our Lavender Flower & Mint Scent Hand Wash is the perfect sink-side companion, and is a USDA-Certified Biobased Product 97%.

What's your go-to Seventh Generation product? Tell us below ⬇️",290,"[{'text': 'I love your soap! And thank you for standing up for Black lives!! ❤️', 'length': 68}, {'text': 'Does it come in larger refill size? @seventhgeneration', 'length': 54}, {'text': '😍', 'length': 1}, {'text': '😍', 'length': 1}, {'text': 'Such a wonderful scent! 👏', 'length': 25}, {'text': 'This is the one great companion❤️', 'length': 33}, {'text': 'Does it come with an apology to law enforcement and their families for your hate speech against them?\n#backtheblue #defundseventhgeneration', 'length': 139}, {'text': 'You should use the soap to wash out your anti police mouth.', 'length': 59}, {'text': '@seventhgeneration just did a whole shopping haul, and ZERO items from seventh generation... #defundseventhgeneration', 'length': 117}, {'text': '@seventhgeneration just did a whole shopping haul, and ZERO items from seventh generation... #defundseventhgeneration', 'length': 117}, {'text': '#thinblueline', 'length': 13}, {'text': 'Love the packaging❤️', 'length': 20}, {'text': 'How is that defunding the police working for you?', 'length': 49}, {'text': 'Still ain’t buying your soap 🧼', 'length': 30}, {'text': 'Nothing anymore. 👎🏻 #backtheblue', 'length': 32}, {'text': 'I like products that don’t support decimation of minority communities. 😘', 'length': 72}, {'text': 'My go to #seventhgeneration products are the ones that don’t come with a defund the police message…. Oh wait…', 'length': 109}, {'text': 'I support y’all 👏👏👏👏', 'length': 20}, {'text': 'Does this wash away ignorance? If so use it.', 'length': 44}, {'text': 'Still not buying your trash you claim to save the planet. Pure junk.', 'length': 68}, {'text': 'Look! More plastic waste from a “green” company!', 'length': 48}, {'text': 'Do not buy from @seventhgeneration the are too woke #getwokegobroke #backtheblue #boycottseventhgeneration 🔥🔥🔥🔥🔥🔥🔥🔥🔥', 'length': 116}, {'text': 'Do not buy from @seventhgeneration the are too woke #getwokegobroke #backtheblue #boycottseventhgeneration 🔥🔥🔥🔥🔥🔥🔥🔥🔥', 'length': 116}, {'text': 'Lavender and mint - sounds lovely!', 'length': 34}, {'text': '#backtheblue #defundseventhgeneration', 'length': 37}, {'text': 'Really enjoying everything from this line! Especially the laundry detergent!', 'length': 76}]"
Parents! It’s Amazon,<Post CQbGJEksDpL>,122,92,[],22/06/21,"Parents! It’s Amazon Prime Day and the year’s biggest savings are happening now. Prime Members can save up to 40% on select Seventh Generation Baby Care items. Training Pants, Diapers, Wipes—and more. Supplies won’t last long, so click the link in our bio to start saving on all the supplies that keep your little bundle smiling. 

You must be logged into your Amazon Prime account to see the deals. Happy Prime Day!",416,"[{'text': 'Parents! Except those in law enforcement ! Honest is on sale also! Buying from companies who support families of all professions.', 'length': 129}, {'text': 'Parents! Except those in law enforcement', 'length': 40}, {'text': 'It’s a good time to stock up for baby shower gifts!!', 'length': 52}, {'text': 'We LOVE @seventhgeneration at my house!!! 💚💚💚', 'length': 45}, {'text': 'My sweet little pumpkin! 💛', 'length': 26}, {'text': 'Your company is more rotten than what’s in the diaper', 'length': 53}, {'text': 'YOU TWO ARE SO CUTE😍😍 @rossiniandthegang', 'length': 40}, {'text': 'I love your company 😍', 'length': 21}, {'text': 'I love your company 😍', 'length': 21}, {'text': 'You support defunding the police, I support defunding @seventhgeneration #backtheblue #cancelseventhgeneration', 'length': 110}, {'text': 'Save 100%!!! By not buying these idiotic company products', 'length': 57}, {'text': '#gowokegobroke', 'length': 14}, {'text': '#gowokegobroke', 'length': 14}, {'text': 'Blocking comments won’t bring back customers 😂😂😂😂', 'length': 49}, {'text': 'Blocking comments won’t bring back customers 😂😂😂😂', 'length': 49}, {'text': 'Did you think that offending 80% of your customer base was a good idea? Who did you think was buying your overpriced products??? BLM?? Lmao good luck @seventhgeneration', 'length': 168}, {'text': 'Sad thing is you think in time we will forget, though we never will!', 'length': 68}, {'text': 'Pure Racist Corporate Greed😂Damn close er hugging Stupidity too damn tightly🙈😍🙏', 'length': 79}, {'text': 'Size 5 diapers are nowhere to be found except target 🙄', 'length': 54}, {'text': 'Dang y’all really didn’t forget huh', 'length': 35}, {'text': 'I bet Seventh Gen. won’t post celebrating our nation’s birthday!', 'length': 64}, {'text': 'I bet Seventh Gen. won’t post celebrating our nation’s birthday!', 'length': 64}, {'text': 'Shut the whole account down. No one wants your grimey woke products', 'length': 67}, {'text': '🤮', 'length': 1}, {'text': ""Where's your patriotic American post?"", 'length': 37}, {'text': ""Where's your patriotic American post?"", 'length': 37}, {'text': 'Never Ever forget that @seventhgeneration wants to Defund the Police. Don’t believe me?  Check their post from April 19. 💩', 'length': 122}, {'text': 'Good idea supporting defund the police. Crime is up everywhere. Next time you get robbed, throw a baby wipe at the robber.', 'length': 122}, {'text': '#defundseventhgeneration predictably didn’t post anything regarding  our nations independence. Of course not, bet the blue hair millennials/gen z in charge of SM don’t even know what happened in 1776. Not only anti-American and Anti-police but also dumb AF. This division of Unilever is on its last leg. Thank God for that and God Bless the USA and all that defend it!', 'length': 368}, {'text': 'Traassshhhh. We support companies that back the blue! #defundseventhgeneration', 'length': 78}, {'text': 'Deleting your stupid ""defend the police"" post must of really brought back customers. 🙄', 'length': 86}, {'text': 'Deleting your stupid ""defund the police"" really worked huh 🙄', 'length': 60}, {'text': 'Deleting your stupid ""defund the police"" really worked huh 🙄', 'length': 60}, {'text': 'So bummed at your customer services response to my defective pack of diapers! We only use your diapers and love them but we got a whole (very large box) that the tabs were so messed up I had to tape the diapers! Your customer service was slow at responding, and didn’t seem like they could “do much” \nSo frustrated', 'length': 314}, {'text': 'Systematic Racism Shouted So Clearly and Loudly and your packaging in Plastic is Creating an Environmental Crisis of Catastrophic Calamity!😱', 'length': 140}, {'text': 'I was a huge customer but no more since your “defunding the police post” which you have now deleted, my sister in law was also a customer until I informed her of your defunding the police stance. She was a customer of yours online because they live in the country. Now she is a Nellie’s customer. She will no longer buy your brand. My father in law which is her Dad is a proud highway patrol officer (retired)!! So long Seventh Generation!! Did you really know who your customers are??', 'length': 485}, {'text': 'I was a huge customer but no more since your “defunding the police post” which you have now deleted, my sister in law was also a customer until I informed her of your defunding the police stance. She was a customer of yours online because they live in the country. Now she is a Nellie’s customer. She will no longer buy your brand. My father in law which is her Dad is a proud highway patrol officer (retired)!! So long Seventh Generation!! Did you really know who your customers are??', 'length': 485}, {'text': 'Happily, Kroger let us return 3 bottles of dish soap! We’re going to donate that money to our local precinct! #backtheblue #defundseventhgeneration', 'length': 147}, {'text': 'Happily, Kroger let us return 3 bottles of dish soap! We’re going to donate that money to our local precinct! #backtheblue #defundseventhgeneration', 'length': 147}, {'text': 'Remember that time you posted to defund the police? We still haven’t forgotten.', 'length': 79}, {'text': 'Remember that time you posted to defund the police? We still haven’t forgotten.', 'length': 79}, {'text': 'Lol the comments 😂 just reorder cleaners for the house. Was out of hand soap, dish soap and dishwasher liquid, laundry detergents. But didn’t order from your company after years of being a loyal customer. Like Julia Roberts said in pretty woman to the woman in the store. “big mistake. Huge.”', 'length': 292}, {'text': 'Lol the comments 😂 just reorder cleaners for the house. Was out of hand soap, dish soap and dishwasher liquid, laundry detergents. But didn’t order from your company after years of being a loyal customer. Like Julia Roberts said in pretty woman to the woman in the store. “big mistake. Huge.”', 'length': 292}, {'text': 'I support y’all 👏👏👏', 'length': 19}, {'text': 'I love how no one forgot about #backtheblue and how this woke company was supporting defunding the police. 😂 out of 98k followers only 100 or so like their posts and all the comments are former customers telling them how much they suck. Gotta love it 🤣. Go woke, go broke. Tough 💩 #seventhgeneration u deserve it!', 'length': 313}, {'text': 'I love how no one forgot about #backtheblue and how this woke company was supporting defunding the police. 😂 out of 98k followers only 100 or so like their posts and all the comments are former customers telling them how much they suck. Gotta love it 🤣. Go woke, go broke. Tough 💩 #seventhgeneration u deserve it!', 'length': 313}]"
It's Amazon Prime,<Post CQYhv4vM-9m>,138,23,[],21/06/21,"It's Amazon Prime Day and the year’s biggest savings are finally here! How big? Prime Members can save up to 40% on select Seventh Generation products. Laundry Detergent, Disinfecting Wipes—and much more. Supplies are going fast, so click the link in our bio to start saving. 

You must be logged into your Amazon Prime account to see the deals. Happy Prime Day!",362,"[{'text': 'You know what is even a bigger saving? Not buying from your defund the police company.', 'length': 86}, {'text': 'At this point, you would think this ridiculous company would apologize for its anti police position. But I guess it’s not a surprise considering they clearly don’t employ anyone with a mind of their own/able to actually research facts. They just allow the blue haired millennials/gen Z morons run their social media. Guess they’ll get it when they do their quarterly earnings and start thinking WTF happened? #backtheblue #defundseventhgeneration', 'length': 446}, {'text': 'I just wait until your products go on clearance.  Then walk by it and let it rot on the shelf.  #BlackPoliceMatter', 'length': 114}, {'text': 'I stopped buying your laundry soap and other products because of your views on BLM and your statement regarding Defund the Police. You’re a loser company and I will never give you one more penny.', 'length': 195}, {'text': 'This was my first time using Seventh Generations laundry Detergent. I bought it to wash all the newborn clothes we had before our daughter was born, and now since have used it to hand wash in our sink at home. We go through a lot of baby clothes a day, with spit ups and diaper spills. The detergent is very mild on my hands, and is very effective in cleaning the clothes and removing light stains. I’ve observed that the clothes are holding up well to being washed so often and I think that that has to do with the detergent as well as the clothes themselves. The detergent doesn’t seem to bother my newborn at all. I’m very much liking this detergent and want to keep purchasing it.', 'length': 684}, {'text': 'I love the lavender smells great i bought the large detergent and the dish soap. Love your products', 'length': 99}]"
This Father’s Day,<Post CQV9JbBBV6c>,101,25,['happyfathersday'],20/06/21,"This Father’s Day we’re celebrating fatherhood in every form – past, present, and soon-to-be. Thank you for all that you do for your families and communities. From our community of parents to yours, #HappyFathersDay",215,"[{'text': 'Just not the ones in law enforcement.', 'length': 37}, {'text': '@seventhgeneration you don’t support Dads who risk their lives everyday #backtheblue', 'length': 84}, {'text': 'Except if they are Police Officers. #defundseventhgeneration #backtheblue', 'length': 73}, {'text': '💩', 'length': 1}, {'text': 'Are you extending this heartfelt message to all the dads that are police officers?? #defundseventhgeneration', 'length': 108}, {'text': ""😂😂Hahaha... Fatherhood in Every Form?🙈I'd walk that statement back immediately... Your lies are extremely transparent😂because ya put it in the caption👍"", 'length': 151}, {'text': 'Do you love dads who are police officers?', 'length': 41}, {'text': 'Loveeee your products! All my mommies friends do also! Keep up the good work. In ALL aspects you guys are amazing ❤️❤️', 'length': 118}, {'text': 'Did you celebrate dads in law enforcement too? Or just criminal dads?', 'length': 69}, {'text': 'Defund seventh generation', 'length': 25}, {'text': 'BACK THE BLUE', 'length': 13}, {'text': 'What if your dad is a cop?', 'length': 26}, {'text': 'Liars', 'length': 5}]"
Parents! Amazon Prime,<Post CQL-AnVMcCX>,78,32,[],16/06/21,"Parents! Amazon Prime Day is June 21st, but Early Prime Day Deals are already here, so why wait? Save 20% on select Seventh Generation Baby products, from Diapers to Wipes—and More! Start summer fresh and stock up the nursery with all the goods that keep your little bundle smiling. Click the link in our bio and save now. 

Deals available only to Amazon Prime Members. You must be signed into your Prime account to view deals.",428,"[{'text': 'So cute, except for your socialist idiocy, like climate justice and defund the police.  Will not buy any of your stuff even though I would prefer more natural products.  Same goes for Unilever products as they allow you to be such fools.', 'length': 237}, {'text': 'So cute, except for your socialist idiocy, like climate justice and defund the police.  Will not buy any of your stuff even though I would prefer more natural products.  Same goes for Unilever products as they allow you to be such fools.', 'length': 237}, {'text': 'Have never used your products.  And never will after I did 10 seconds of research. 👎🏼👎🏼', 'length': 87}, {'text': ""Hahaha... You're Hot Air and polluting products are the BIGGEST THREAT to Global Warming... Sir Bill Gates said Y'all should Depopulate😂👍🙈"", 'length': 138}, {'text': '#defundseventhgeneration  #backtheblue', 'length': 38}, {'text': ""I would love a refund on my baby wipes. It's quite rude to use since you want his daddy fired."", 'length': 94}, {'text': 'Seriously despicable company. Would never support a company who wants to defund the police.', 'length': 91}, {'text': ""I would love a refund on my baby wipes. It's quite rude to use since you want his daddy fired."", 'length': 94}, {'text': 'Make it 99% off and it still isn’t worth it.', 'length': 44}, {'text': 'Hard pass on your junk products. 🗑', 'length': 34}, {'text': 'Defund the police. 👏👏👏💚', 'length': 23}, {'text': '👏👏👏👏👏👏👏👏', 'length': 8}, {'text': '👏👏👏👏👏👏👏👏', 'length': 8}, {'text': 'No!!! Will never buy from you!’ #backtheblue 🔥🔥🔥', 'length': 48}, {'text': 'Is this deal good for parents that are police officers?! #defundseventhgeneration', 'length': 81}, {'text': 'I support y’all 👏👏👏I will continue to buy your products 😊', 'length': 57}, {'text': 'I support y’all 👏👏👏I will continue to buy your products 😊', 'length': 57}, {'text': 'Amazing deal!!', 'length': 14}, {'text': 'Amazing deal!!', 'length': 14}]"
